time,normalised_flux [arbitary unit],error
0.0,0.5991136387690886,0.006270726311849635
1.0,0.592605469723439,0.04719103255827688
2.0,0.5864416867972718,0.02598810470356829
3.0,0.5805952248330287,0.0406850174081488
4.0,0.5749959812568756,0.026881514835316353
5.0,0.5693489596693857,0.01233673422839464
6.0,0.5634818075561139,0.03486222825255774
7.0,0.5572415556477972,0.045184404265757754
8.0,0.5508833882315031,0.08506247758696334
9.0,0.5444947320868897,0.0074508760170903885
10.0,0.5381980726725245,0.08257271004157857
11.0,0.5322626265208642,0.01501462590993876
12.0,0.5268516268924092,0.03141060411378873
13.0,0.5220920183513851,0.003948995719935243
14.0,0.5179494723503705,0.02824653231235663
15.0,0.5144131463327507,0.05681342761589125
16.0,0.5114376536790279,0.007048574346882612
17.0,0.5090339769568796,0.03716796965067725
18.0,0.5071680467517342,0.02330862897256915
19.0,0.5058101333844554,0.05055745486405369
20.0,0.5046335475909948,0.006573577211241331
21.0,0.5034776543571616,0.013973620148939226
22.0,0.5021825553327951,0.02789778669998629
23.0,0.5007016077893727,0.15403680137259496
24.0,0.49897384425662034,0.03314137031685927
25.0,0.49697590837197014,0.02454069187414866
26.0,0.4946143850501593,0.014497390592543222
27.0,0.49186336210221326,0.004783475754019527
28.0,0.48870373869956124,0.021862763818407713
29.0,0.4852295294252567,0.05219006911086637
30.0,0.48148782649983707,0.007073391098366716
31.0,0.4775351091155535,0.002216967262462874
32.0,0.47328603642311784,0.0028010910479410807
33.0,0.4687278043598838,0.02279672881637435
34.0,0.4638389758305669,0.09624705756927433
35.0,0.458315592391733,0.10286683599344466
36.0,0.4520224862021469,0.0016709707098488604
37.0,0.44483955435344413,0.004653015404461357
38.0,0.4372943223734103,0.0677090828940096
39.0,0.4296118083627313,0.0006610292792891357
40.0,0.4220512264913996,0.005221530289807641
41.0,0.4146697679595363,0.013658512781523458
42.0,0.4075749780121914,0.053336417295972265
43.0,0.4008105795282731,0.06803091770593443
44.0,0.393989322792394,0.018922723802679065
45.0,0.3869191724469731,0.0745282088897328
46.0,0.3794046981617111,0.06714801021291009
47.0,0.37195316995022737,0.039046386653122565
48.0,0.36474318390936616,0.015622914272325436
49.0,0.3579990654933824,0.008015206855878176
50.0,0.351498137463964,0.03581684743940672
51.0,0.34521273544185066,0.026391657673185565
52.0,0.3390545082447307,0.043088296314874555
53.0,0.33322147372782684,0.0035365316327337147
54.0,0.327747253928555,0.025391290683282025
55.0,0.32268713601651644,0.026717347370022734
56.0,0.31831030940897637,0.13960259138903913
57.0,0.3147502925259617,0.055402137699731735
58.0,0.31211625693633593,0.03136167407143969
59.0,0.3102847911070736,0.013706616550456994
60.0,0.3091997027616683,0.028599084276689554
61.0,0.3087681839868691,0.03775136849146891
62.0,0.30920223320861284,0.04471572878061924
63.0,0.3105398933634048,0.006145877055614156
64.0,0.3128299187903247,0.033825539069286654
65.0,0.3153505079536046,0.0762705513272204
66.0,0.3177815872911896,0.11968410923391558
67.0,0.31978293598820196,0.041184651118525206
68.0,0.3215788153902503,0.008294880206012092
69.0,0.3231748731087858,0.02785270303208945
70.0,0.3246583993011139,0.007236510881737159
71.0,0.3258025770866799,0.0005924368412364875
72.0,0.3265689391451171,0.011857414611817121
73.0,0.3268950497638385,0.013037635440801908
74.0,0.32666208390845675,0.01686589248181834
75.0,0.3257986795171335,0.001672766329540586
