time,flux [mJy],error
0.0,4.377137673507471e-28,0.023158154484867036
1.0,4.389895251736133e-28,0.027266369162544952
2.0,4.402652829964795e-28,0.06108185053411291
3.0,4.415410408193457e-28,0.06305083351228039
4.0,4.448016263364369e-28,0.018616539500078286
5.0,4.48062211853528e-28,0.03528381902563827
6.0,4.513227973706192e-28,0.027496365438819066
7.0,4.539222420222151e-28,0.07037864059684204
8.0,4.56521686673811e-28,0.012356434549095172
9.0,4.591211313254068e-28,0.009983048878269535
10.0,4.571354374280047e-28,0.03207122743789502
11.0,4.551497435306026e-28,0.10411492358888857
12.0,4.5316404963320045e-28,0.052863902455220324
13.0,4.542893419610639e-28,0.012154884237443563
14.0,4.554146342889274e-28,0.04838578647500344
15.0,4.56539926616791e-28,0.013942041941436832
16.0,4.558875547592972e-28,0.0028897054848267866
17.0,4.552351829018035e-28,0.033733666186333576
18.0,4.545828110443097e-28,0.0384391397958785
19.0,4.5402040855295845e-28,0.008550092076820509
20.0,4.534580060616072e-28,0.011541246602574317
21.0,4.528956035702559e-28,0.07004453948706306
22.0,4.531632325341229e-28,0.07827713091507368
23.0,4.5343086149799e-28,0.11449682418812457
24.0,4.53698490461857e-28,0.05987923483565234
25.0,4.535360120791509e-28,0.038286645582500445
26.0,4.533735336964448e-28,0.08029625618415956
27.0,4.5321105531373875e-28,0.03465877420051371
28.0,4.551392677302887e-28,0.03007505731521576
29.0,4.570674801468387e-28,0.07818655457338959
30.0,4.589956925633887e-28,0.017926272302674986
31.0,4.59780235228826e-28,0.08673384463175182
32.0,4.605647778942633e-28,0.021361189971655647
33.0,4.613493205597007e-28,0.0328646142550451
34.0,4.610992987147907e-28,0.036041142483951606
35.0,4.608492768698807e-28,0.02085205687510638
36.0,4.605992550249708e-28,0.08492532264465698
37.0,4.60867613944682e-28,0.030349192027888907
38.0,4.611359728643932e-28,0.009928714106991423
39.0,4.614043317841044e-28,0.06700507401248242
40.0,4.614916819554272e-28,0.007744332234340809
41.0,4.615790321267499e-28,0.05532371908540421
42.0,4.616663822980727e-28,0.06825533475403887
43.0,4.636006454051353e-28,0.06469155257709573
44.0,4.65534908512198e-28,0.005641861864225834
45.0,4.674691716192605e-28,0.020762025157320993
