time,flux [mJy],error
0.0,4.790326128286506e-28,0.023158154484867036
1.0,4.803234460834713e-28,0.027266369162544952
2.0,4.816142793382922e-28,0.06108185053411291
3.0,4.829051125931131e-28,0.06305083351228039
4.0,4.862042279426019e-28,0.018616539500078286
5.0,4.895033432920908e-28,0.03528381902563827
6.0,4.928024586415798e-28,0.027496365438819066
7.0,4.954326205266995e-28,0.07037864059684204
8.0,4.980627824118193e-28,0.012356434549095172
9.0,5.006929442969391e-28,0.009983048878269535
10.0,4.986837857633055e-28,0.03207122743789502
11.0,4.96674627229672e-28,0.10411492358888857
12.0,4.946654686960383e-28,0.052863902455220324
13.0,4.958040584284826e-28,0.012154884237443563
14.0,4.969426481609269e-28,0.04838578647500344
15.0,4.9808123789337125e-28,0.013942041941436832
16.0,4.974211570590086e-28,0.0028897054848267866
17.0,4.96761076224646e-28,0.033733666186333576
18.0,4.961009953902834e-28,0.0384391397958785
19.0,4.955319470760827e-28,0.008550092076820509
20.0,4.949628987618821e-28,0.011541246602574317
21.0,4.943938504476814e-28,0.07004453948706306
22.0,4.94664641941428e-28,0.07827713091507368
23.0,4.949354334351746e-28,0.11449682418812457
24.0,4.9520622492892115e-28,0.05987923483565234
25.0,4.950418265644139e-28,0.038286645582500445
26.0,4.948774281999067e-28,0.08029625618415956
27.0,4.947130298353994e-28,0.03465877420051371
28.0,4.966640276384536e-28,0.03007505731521576
29.0,4.986150254415077e-28,0.07818655457338959
30.0,5.00566023244562e-28,0.017926272302674986
31.0,5.013598367287678e-28,0.08673384463175182
32.0,5.021536502129736e-28,0.021361189971655647
33.0,5.029474636971794e-28,0.0328646142550451
34.0,5.026944873829787e-28,0.036041142483951606
35.0,5.02441511068778e-28,0.02085205687510638
36.0,5.021885347545773e-28,0.08492532264465698
37.0,5.024600648299428e-28,0.030349192027888907
38.0,5.027315949053083e-28,0.009928714106991423
39.0,5.030031249806738e-28,0.06700507401248242
40.0,5.030915073553979e-28,0.007744332234340809
41.0,5.03179889730122e-28,0.05532371908540421
42.0,5.03268272104846e-28,0.06825533475403887
43.0,5.0522539209848245e-28,0.06469155257709573
44.0,5.071825120921189e-28,0.005641861864225834
45.0,5.091396320857552e-28,0.020762025157320993
46.0,5.0831779980094e-28,0.09315978587220539
47.0,5.0749596751612475e-28,0.03499028898855013
48.0,5.0667413523130955e-28,0.03927139696461377
49.0,5.0670439434808e-28,0.03872434397453421
50.0,5.067346534648504e-28,0.055150496277573915
51.0,5.067649125816208e-28,0.03407660485648683
52.0,5.049131244980822e-28,0.03383347149089958
53.0,5.030613364145435e-28,0.036313670026185456
54.0,5.012095483310049e-28,0.008526721776696672
55.0,4.9665688604917795e-28,0.07544289355700287
56.0,4.92104223767351e-28,0.07388074322548975
57.0,4.87551561485524e-28,0.002932402235974663
58.0,4.8826051543974695e-28,0.05503476975809607
59.0,4.889694693939699e-28,0.037101809658155065
60.0,4.896784233481928e-28,0.08293873383587905
61.0,4.907127790289878e-28,0.006026226119833375
62.0,4.917471347097829e-28,0.00010046993320860017
63.0,4.92781490390578e-28,0.11106415095695328
64.0,4.912050018641288e-28,0.05167024168446016
65.0,4.896285133376798e-28,0.03583890384798311
66.0,4.880520248112307e-28,0.03837667396728228
67.0,4.9136274459261985e-28,0.02114878377051475
68.0,4.946734643740089e-28,0.09271464426733866
69.0,4.979841841553979e-28,0.008976003894877009
70.0,4.952243524893247e-28,0.019752576366136858
71.0,4.924645208232514e-28,0.008969283216378994
72.0,4.8970468915717815e-28,0.013387579050378441
73.0,4.8941918356871075e-28,0.010729517736103398
74.0,4.891336779802433e-28,0.049419645200005566
75.0,4.888481723917758e-28,0.03047952723505253
76.0,4.881929819701351e-28,0.04201783363228441
