time,flux [mJy],error
0.0,3.338936460620843e-28,0.023158154484867036
1.0,3.350480728948058e-28,0.027266369162544952
2.0,3.3620249972752736e-28,0.06108185053411291
3.0,3.3735692656024887e-28,0.06305083351228039
4.0,3.403074139833685e-28,0.018616539500078286
5.0,3.432579014064881e-28,0.03528381902563827
6.0,3.4620838882960775e-28,0.027496365438819066
7.0,3.4856061321121865e-28,0.07037864059684204
8.0,3.5091283759282955e-28,0.012356434549095172
9.0,3.5326506197444046e-28,0.009983048878269535
10.0,3.514682175611471e-28,0.03207122743789502
11.0,3.4967137314785382e-28,0.10411492358888857
12.0,3.4787452873456044e-28,0.052863902455220324
13.0,3.4889280009818237e-28,0.012154884237443563
14.0,3.499110714618043e-28,0.04838578647500344
15.0,3.5092934282542623e-28,0.013942041941436832
16.0,3.503390148151216e-28,0.0028897054848267866
17.0,3.4974868680481703e-28,0.033733666186333576
18.0,3.491583587945124e-28,0.0384391397958785
19.0,3.4864944361079303e-28,0.008550092076820509
20.0,3.481405284270737e-28,0.011541246602574317
21.0,3.4763161324335435e-28,0.07004453948706306
22.0,3.478737893457179e-28,0.07827713091507368
23.0,3.4811596544808146e-28,0.11449682418812457
24.0,3.4835814155044502e-28,0.05987923483565234
25.0,3.482111156797263e-28,0.038286645582500445
26.0,3.480640898090076e-28,0.08029625618415956
27.0,3.479170639382889e-28,0.03465877420051371
28.0,3.4966189364887695e-28,0.03007505731521576
29.0,3.514067233594651e-28,0.07818655457338959
30.0,3.5315155307005314e-28,0.017926272302674986
31.0,3.5386148177921906e-28,0.08673384463175182
32.0,3.5457141048838494e-28,0.021361189971655647
33.0,3.5528133919755086e-28,0.0328646142550451
34.0,3.5505509568851075e-28,0.036041142483951606
35.0,3.5482885217947064e-28,0.02085205687510638
36.0,3.546026086704306e-28,0.08492532264465698
37.0,3.5484544530616348e-28,0.030349192027888907
38.0,3.550882819418964e-28,0.009928714106991423
39.0,3.553311185776293e-28,0.06700507401248242
40.0,3.554101613080053e-28,0.007744332234340809
41.0,3.554892040383812e-28,0.05532371908540421
42.0,3.5556824676875716e-28,0.06825533475403887
43.0,3.573185517187356e-28,0.06469155257709573
44.0,3.59068856668714e-28,0.005641861864225834
45.0,3.6081916161869242e-28,0.020762025157320993
46.0,3.600841749439656e-28,0.09315978587220539
47.0,3.593491882692388e-28,0.03499028898855013
48.0,3.58614201594512e-28,0.03927139696461377
49.0,3.5864126313495785e-28,0.03872434397453421
50.0,3.5866832467540376e-28,0.055150496277573915
51.0,3.5869538621584963e-28,0.03407660485648683
52.0,3.5703928242074894e-28,0.03383347149089958
53.0,3.5538317862564825e-28,0.036313670026185456
54.0,3.5372707483054756e-28,0.008526721776696672
55.0,3.49655506733869e-28,0.07544289355700287
56.0,3.4558393863719043e-28,0.07388074322548975
57.0,3.415123705405118e-28,0.002932402235974663
