time,normalised_flux [arbitary unit],error
0.0,0.636515523467204,0.002393433320163153
1.0,0.6296740343712093,0.022024540939658246
2.0,0.6234739518605472,0.01690426051727728
3.0,0.6178047692520366,0.05649996869239772
4.0,0.6124814421153538,0.006165550705296381
5.0,0.6069170297331664,0.045334622659408574
6.0,0.6007906684358278,0.021505965699044702
7.0,0.593851611912296,0.01733185349172618
8.0,0.5866348804525617,0.052825202744014026
9.0,0.5793509312371358,0.014966819214613684
10.0,0.5722581905776511,0.1111214013265955
11.0,0.5658644835265263,0.05568084224630039
12.0,0.5604455381563045,0.026587802232200253
13.0,0.5561827391998904,0.09793463646019897
14.0,0.552938151093676,0.0643804476615835
15.0,0.5506168212007608,0.027668991030737097
16.0,0.5490681179751554,0.044107788979452056
17.0,0.5482614522800922,0.0592008779569176
18.0,0.5480962164189067,0.009982862700139442
19.0,0.5484931872076602,0.08643258286866756
20.0,0.5488340604494855,0.09245968160372404
21.0,0.5488432970283649,0.02589347377352629
22.0,0.5482713304975451,0.0899436539616928
23.0,0.547100384191262,0.012615281360549423
24.0,0.5452933105487393,0.02485163654960868
25.0,0.5428856464731352,0.07139025042460025
26.0,0.5397775606532452,0.016997882383431293
27.0,0.5359908156622635,0.03511698071950797
28.0,0.531549945123159,0.039990840442196744
29.0,0.5266803155731875,0.036508938646488395
30.0,0.5215023633787172,0.02681209764194058
31.0,0.516140373477231,0.04288862589286347
32.0,0.5104402970202324,0.04908740321284904
33.0,0.5043810270186937,0.04877782729355022
34.0,0.49792347141348986,0.016496305441040995
35.0,0.4905048471270307,0.07490421385578348
36.0,0.4819020157470149,0.03977715589682295
37.0,0.4719395886037049,0.04092698185537962
38.0,0.4616616214261789,0.0028504403525603556
39.0,0.45151005012069156,0.007262177396798882
40.0,0.44195449557649813,0.02299258007021788
41.0,0.4330488057546788,0.02401794052402384
42.0,0.42491875857043326,0.03410582184005616
43.0,0.41755680707775034,0.02316455540689846
44.0,0.41015262568364136,0.0021189578101768816
45.0,0.4022989533958317,0.09071049314797135
46.0,0.3936230879765832,0.0695094572244106
47.0,0.3850977776030413,0.053489451543657786
48.0,0.3770636337402896,0.0014498678427926385
49.0,0.3699233708605568,0.032028274973308006
50.0,0.3632195759366063,0.003765638188813597
51.0,0.35686246128254545,0.026351553128928337
52.0,0.35065363948405615,0.009295584854422213
53.0,0.3449394808409757,0.008316452624362728
54.0,0.33975440016778347,0.02524080065474423
55.0,0.33517655233331944,0.08661106550774576
56.0,0.33168101141051837,0.0820654504482946
57.0,0.32947137483072764,0.035603640905036225
58.0,0.3286867409520168,0.02458249258861487
59.0,0.3290221799079518,0.04053597058478017
60.0,0.3303093234208962,0.04963099963133835
61.0,0.33233006696685735,0.005263228376548225
62.0,0.3354534848307324,0.0044030088055111985
63.0,0.33972173112757875,0.03343676203669257
64.0,0.34519728564358476,0.07400510294802208
65.0,0.350510358243508,0.035687772314451305
66.0,0.35509806151406453,0.018968953178813714
67.0,0.3584042304019784,0.008019609232072771
68.0,0.36096689690953965,0.03534454227420929
69.0,0.3629115698857396,0.06085053915235705
70.0,0.36450759208622535,0.020511069939868686
71.0,0.36541612016786607,0.023928210638438637
72.0,0.36564242106172484,0.01750464398738642
73.0,0.3651320515394476,0.0216275151312861
74.0,0.3637176284049015,0.034084349238655415
75.0,0.36132098211846764,0.012942522603894127
76.0,0.35791585553710786,0.11901612094716905
77.0,0.3537060004481591,0.003872416873984188
78.0,0.3488270420173934,0.026133917172322874
79.0,0.34343206494985185,0.01743150775839644
80.0,0.337832237371825,0.006538191703296181
81.0,0.3322163517670016,0.0215401673212135
82.0,0.32673692018829525,0.05161583361760698
83.0,0.32171843556062246,0.03654432768232063
84.0,0.31730615502318815,0.052546356154418154
85.0,0.31359676840094536,0.018528995748939084
86.0,0.30991253193648916,0.0726320581426498
87.0,0.3059637932288376,0.0379129608173407
88.0,0.301453796155222,0.005562165871864213
89.0,0.29737043207804914,0.010616722478038715
90.0,0.2940502569398071,0.00851702260912382
91.0,0.29187346930983216,0.028424779042830084
92.0,0.29089324730209776,0.0643965244792197
93.0,0.2911984826010924,0.02477882786798978
94.0,0.2927471043004934,0.04881112100953374
95.0,0.29422617115199473,0.02984586669253696
96.0,0.29500304148259787,0.05147047043468217
97.0,0.294495947128544,0.020080540927399748
98.0,0.2940654789990445,0.0717710984571847
99.0,0.29417729319673697,0.02262667120117383
100.0,0.29540237068603864,0.046220885274030454
101.0,0.29847708223702607,0.09056742704175595
102.0,0.30383364462839557,0.09272376862886267
103.0,0.31169190979392003,0.03358290490639751
104.0,0.32163069479742834,0.008187737252656249
105.0,0.3333497623094169,0.05456468105114185
106.0,0.34647580238501635,0.051924468245753946
107.0,0.35981793008471324,0.10162631489446104
108.0,0.37273188191967876,0.03375182874433179
109.0,0.38468000808604275,0.00929656815633832
110.0,0.394765905291222,0.07177771849402208
111.0,0.4025855774699073,0.04636291734374619
112.0,0.4079126806700765,0.017408943378246566
113.0,0.4119576282652561,0.08882498657115757
114.0,0.41530839182822893,0.0323051303020134
115.0,0.4186006566402454,0.016717872847478287
116.0,0.4215188167928658,0.05966027705509587
117.0,0.42411431112268916,0.03557049092992514
118.0,0.4262992433779496,0.05553593698823436
119.0,0.4288938472378905,0.011572989473472847
120.0,0.43215841563305063,0.0161840723900675
121.0,0.4363707989340131,0.01040382844857956
122.0,0.4411458617894698,0.07242471296798156
123.0,0.44637500513690537,0.023632498648101866
124.0,0.45186944053039424,0.06352943046348301
125.0,0.45787532569143596,0.0023104281174576285
126.0,0.4643999198915597,0.04098021451098849
127.0,0.47148891231761064,0.021992454640883903
128.0,0.4788136428330866,0.02906994621328615
129.0,0.4862501041717363,0.0005452469754583484
130.0,0.4936545917439596,0.017895112277411734
131.0,0.5010995784301676,0.01999186436823283
132.0,0.5085705844868622,0.06774296099519188
133.0,0.516088349763255,0.09646602895913939
