time,normalised_flux [arbitary unit],error
0.0,0.5630821185527852,0.023158154484867036
1.0,0.5575520467849542,0.027266369162544952
2.0,0.5521398093040877,0.06108185053411291
3.0,0.5468472026539448,0.06305083351228039
4.0,0.5416580488649919,0.018616539500078286
5.0,0.5364548643156951,0.03528381902563827
6.0,0.5311668092171269,0.027496365438819066
7.0,0.5257253203034997,0.07037864059684204
8.0,0.5202359505754088,0.012356434549095172
9.0,0.5147331729900102,0.009983048878269535
10.0,0.5092692178325441,0.03207122743789502
11.0,0.5039632028242658,0.10411492358888857
12.0,0.49889096817991907,0.052863902455220324
13.0,0.4941153497642972,0.012154884237443563
14.0,0.4896325337205561,0.04838578647500344
15.0,0.48545145546209956,0.013942041941436832
16.0,0.4815682042315924,0.0028897054848267866
17.0,0.47800321642483823,0.033733666186333576
18.0,0.47475609542314023,0.0384391397958785
19.0,0.47182602248602973,0.008550092076820509
20.0,0.4690804325581902,0.011541246602574317
21.0,0.4664553945623331,0.07004453948706306
22.0,0.4638825157706973,0.07827713091507368
23.0,0.46133733417886935,0.11449682418812457
24.0,0.458785012111988,0.05987923483565234
25.0,0.45620471665292367,0.038286645582500445
26.0,0.453544270265751,0.08029625618415956
27.0,0.45077931760930173,0.03465877420051371
28.0,0.44788712416083243,0.03007505731521576
29.0,0.44489305632173975,0.07818655457338959
30.0,0.44180231523109315,0.017926272302674986
31.0,0.43862606374397256,0.08673384463175182
32.0,0.435316040252736,0.021361189971655647
33.0,0.43185692036644163,0.0328646142550451
34.0,0.4282301340438159,0.036041142483951606
35.0,0.4242931799925262,0.02085205687510638
36.0,0.4199736947661156,0.08492532264465698
37.0,0.41520305800465884,0.030349192027888907
38.0,0.4101935871740316,0.009928714106991423
39.0,0.40503073432436354,0.06700507401248242
40.0,0.39982126265701845,0.007744332234340809
41.0,0.3945912220032125,0.05532371908540421
42.0,0.3893934822470239,0.06825533475403887
43.0,0.38425576082492124,0.06469155257709573
44.0,0.37901847402871974,0.005641861864225834
45.0,0.3736039699102373,0.020762025157320993
46.0,0.3679303870709411,0.09315978587220539
47.0,0.362219601321827,0.03499028898855013
48.0,0.3565532147818351,0.03927139696461377
49.0,0.3510360380312567,0.03872434397453421
50.0,0.34558216809983056,0.055150496277573915
51.0,0.3401911397057285,0.03407660485648683
52.0,0.3348340026453311,0.03383347149089958
