taus,psis
0.0,3.291462062473671e-20
0.1,4.771676642286518e-20
0.2,6.270654765660594e-20
0.30000000000000004,7.582758677585155e-20
0.4,8.581331309475828e-20
0.5,9.231651778439543e-20
0.6000000000000001,9.569177027427589e-20
0.7000000000000001,9.648290566746712e-20
0.8,9.528284713811169e-20
0.9,9.251830139532169e-20
1.0,8.873371858808696e-20
1.1,8.437220162499045e-20
1.2000000000000002,7.973781105959445e-20
1.3,7.503498894613148e-20
1.4000000000000001,7.046085239662063e-20
1.5,6.600751108898509e-20
1.6,6.165732569448077e-20
1.7000000000000002,5.7352944658793e-20
1.8,5.315308599658171e-20
1.9000000000000001,4.907055810394454e-20
2.0,4.518455063720931e-20
2.1,4.1519255874838367e-20
2.2,3.811659057758808e-20
2.3000000000000003,3.4931494239021317e-20
2.4000000000000004,3.200194792371665e-20
2.5,2.9281816184102464e-20
2.6,2.6767194275156154e-20
2.7,2.444390119136022e-20
2.8000000000000003,2.2296823727531978e-20
2.9000000000000004,2.0329611522537583e-20
3.0,1.853145321167973e-20
3.1,1.6878776861009182e-20
3.2,1.5356510973417004e-20
3.3000000000000003,1.396304145450853e-20
3.4000000000000004,1.2681360382175047e-20
3.5,1.1515020626329735e-20
3.6,1.0449914261105688e-20
3.7,9.4855696334817e-21
3.8000000000000003,8.611740412195532e-21
3.9000000000000004,7.814778305574592e-21
4.0,7.090239655021929e-21
4.1000000000000005,6.4278136096580806e-21
4.2,5.824652892902244e-21
4.3,5.276339892109894e-21
4.4,4.778677767926279e-21
4.5,4.329520251166688e-21
4.6000000000000005,3.921292650859869e-21
4.7,3.551264397386066e-21
4.800000000000001,3.2139019304586113e-21
4.9,2.9077725349076373e-21
5.0,2.631248806727864e-21
5.1000000000000005,2.3801728425136333e-21
5.2,2.1545332727846028e-21
5.300000000000001,1.9506946729887466e-21
5.4,1.7667160391071597e-21
5.5,1.6002866332657643e-21
5.6000000000000005,1.448768806166386e-21
5.7,1.3117591090991433e-21
5.800000000000001,1.1877134770715139e-21
5.9,1.0761363461189132e-21
6.0,9.752353473524313e-22
6.1000000000000005,8.836763464554297e-22
6.2,8.007482722028093e-22
6.300000000000001,7.255148844659844e-22
6.4,6.573338259077461e-22
6.5,5.95456656615544e-22
6.6000000000000005,5.395420417306319e-22
6.7,4.88955072072486e-22
6.800000000000001,4.42913504449296e-22
6.9,4.009831647549462e-22
7.0,3.6283754855984835e-22
7.1000000000000005,3.2827321062447564e-22
7.2,2.971787835579829e-22
7.300000000000001,2.6938343678631406e-22
7.4,2.4434374128314395e-22
7.5,2.21684512644431e-22
7.6000000000000005,2.0115710898179503e-22
7.7,1.8245107360846042e-22
7.800000000000001,1.6544360673204595e-22
7.9,1.500126036067709e-22
8.0,1.3600278581664145e-22
8.1,1.2330244292816515e-22
8.200000000000001,1.1179477325904947e-22
8.3,1.0135432262529397e-22
8.4,9.195021577821811e-23
8.5,8.341135120986302e-23
8.6,7.566891151903839e-23
8.700000000000001,6.864460572559089e-23
8.8,6.227823408645731e-23
8.9,5.653339663766877e-23
9.0,5.1344995845525914e-23
9.1,4.666057388605055e-23
9.200000000000001,4.240064408676881e-23
9.3,3.84481962750132e-23
9.4,3.4702726453071825e-23
9.5,3.102027876541733e-23
9.600000000000001,2.719367319577642e-23
9.700000000000001,2.30547244926784e-23
9.8,1.8585560584270454e-23
9.9,1.3971151427842597e-23
10.0,9.623504546960613e-24
10.100000000000001,5.975251734821169e-24
10.200000000000001,3.30179287144701e-24
10.3,1.5989427865122633e-24
10.4,6.668560284511462e-25
10.5,2.282969886210672e-25
10.600000000000001,5.405345237682405e-26
10.700000000000001,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.100000000000001,0.0
11.200000000000001,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.600000000000001,0.0
11.700000000000001,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.100000000000001,0.0
12.200000000000001,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.600000000000001,0.0
12.700000000000001,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.100000000000001,0.0
13.200000000000001,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.700000000000001,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.100000000000001,0.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.600000000000001,0.0
14.700000000000001,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.100000000000001,0.0
15.200000000000001,0.0
15.3,0.0
15.4,0.0
15.5,0.0
15.600000000000001,0.0
15.700000000000001,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.1,0.0
16.2,0.0
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,0.0
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,0.0
17.3,0.0
17.400000000000002,0.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,0.0
17.900000000000002,0.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.400000000000002,0.0
18.5,0.0
18.6,0.0
18.7,0.0
18.8,0.0
18.900000000000002,0.0
19.0,0.0
19.1,0.0
19.200000000000003,0.0
19.3,0.0
19.400000000000002,0.0
19.5,0.0
19.6,0.0
19.700000000000003,0.0
19.8,0.0
19.900000000000002,0.0
20.0,0.0
20.1,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,0.0
20.6,0.0
20.700000000000003,0.0
20.8,0.0
20.900000000000002,0.0
21.0,0.0
21.1,0.0
21.200000000000003,0.0
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.700000000000003,0.0
21.8,0.0
21.900000000000002,0.0
22.0,0.0
22.1,0.0
22.200000000000003,0.0
22.3,0.0
22.400000000000002,0.0
22.5,0.0
22.6,0.0
22.700000000000003,0.0
22.8,0.0
22.900000000000002,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.400000000000002,0.0
23.5,0.0
23.6,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.1,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,0.0
24.700000000000003,0.0
24.8,0.0
24.900000000000002,0.0
25.0,0.0
25.1,0.0
25.200000000000003,0.0
25.3,0.0
25.400000000000002,0.0
25.5,0.0
25.6,0.0
25.700000000000003,0.0
25.8,0.0
25.900000000000002,0.0
26.0,0.0
26.1,0.0
26.200000000000003,0.0
26.3,0.0
26.400000000000002,0.0
26.5,0.0
26.6,0.0
26.700000000000003,0.0
26.8,0.0
26.900000000000002,0.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,0.0
27.400000000000002,0.0
27.5,0.0
27.6,0.0
27.700000000000003,0.0
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.1,0.0
28.200000000000003,0.0
28.3,0.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.700000000000003,0.0
28.8,0.0
28.900000000000002,0.0
29.0,0.0
29.1,0.0
29.200000000000003,0.0
29.3,0.0
29.400000000000002,0.0
29.5,0.0
29.6,0.0
29.700000000000003,0.0
29.8,0.0
29.900000000000002,0.0
