time,flux [mJy],error
0.0,8.375341886078175e-34,0.009974423110754091
1.0,8.385781071781855e-34,0.04415608373767523
2.0,8.395762325947525e-34,0.009915433322799998
3.0,8.405143931412956e-34,0.06315447081509198
4.0,8.414040755410525e-34,0.027781340512698767
5.0,8.422202129487812e-34,0.048497599149876974
6.0,8.430176867021749e-34,0.006721953522568946
7.0,8.437352551546653e-34,0.02669455477077833
8.0,8.443569601369947e-34,0.04215836410572292
9.0,8.448921267297359e-34,0.012929686621565345
10.0,8.45332074426246e-34,0.025071172036361694
11.0,8.45761642770985e-34,0.04598346086328811
12.0,8.461818287411706e-34,0.03397263084677438
13.0,8.465854190843756e-34,0.023385669173956184
14.0,8.469312850109366e-34,0.01790015289074746
15.0,8.47277148217213e-34,0.050238915544522644
16.0,8.475654744246283e-34,0.021230250595577448
17.0,8.477573511301655e-34,0.04445468579809457
18.0,8.479265188384289e-34,0.00937898934018102
19.0,8.480597947362452e-34,0.06840459297135534
20.0,8.481898588640582e-34,0.1246855166254842
21.0,8.483149137293447e-34,0.010325347723440154
22.0,8.4846416870673e-34,0.017064992284978247
23.0,8.48596550936243e-34,0.04637732085272475
24.0,8.486855351327242e-34,0.03199650099240741
25.0,8.48774004024664e-34,0.05163470862493156
26.0,8.488140553027473e-34,0.063157920298009
27.0,8.487952079070779e-34,0.03528963204624219
28.0,8.487132198445833e-34,0.01066141172651541
29.0,8.485781646786597e-34,0.006749600896931485
30.0,8.483787394633546e-34,0.0038363956070926806
31.0,8.480760631662208e-34,0.0009011911339825636
32.0,8.47680475162662e-34,0.04583935995929493
33.0,8.471282101227134e-34,0.06482622949794163
34.0,8.464959970078328e-34,0.024984240676906633
35.0,8.457196735296383e-34,0.007618918324444288
36.0,8.448042046063918e-34,0.06797843644936935
37.0,8.437861324625704e-34,0.028082978734071225
38.0,8.426496400433825e-34,0.0646111658955064
39.0,8.414822794864107e-34,0.010337230351184234
40.0,8.402190879432156e-34,0.004777398404261152
41.0,8.38912366061236e-34,0.05204058845355136
42.0,8.375659914663872e-34,0.011300803982045957
