time,flux [mJy],error
0.0,1.1594199048142352e-27,0.0004782838695461686
1.0,1.1603540982389391e-27,0.020077232503689535
2.0,1.1612473117784379e-27,0.024763788595978893
3.0,1.1620868632901887e-27,0.09847788346721516
4.0,1.1628830321404417e-27,0.0495233014331605
5.0,1.163613386232798e-27,0.00021737837154830447
6.0,1.1643270383872298e-27,0.019164796038577948
7.0,1.1649691840000387e-27,0.07962021954843346
8.0,1.165525542247783e-27,0.0080935987469101
9.0,1.1660044580619579e-27,0.05619114679358725
10.0,1.1663981633345333e-27,0.01728450224278985
11.0,1.1667825802177147e-27,0.03794763500647921
12.0,1.1671586008975287e-27,0.012790338669314526
13.0,1.1675197702986662e-27,0.005515341284766471
14.0,1.1678292826338175e-27,0.016740385064533465
15.0,1.1681387925346106e-27,0.01082912512125744
16.0,1.1683968130879206e-27,0.08579100401247786
17.0,1.1685685218416059e-27,0.11185312920151357
18.0,1.1687199085160244e-27,0.036133991488392116
19.0,1.1688391759291596e-27,0.007230478031165018
20.0,1.1689555691579437e-27,0.017758655340488587
21.0,1.1690674796423377e-27,0.03957378477780274
22.0,1.1692010465913656e-27,0.051989337174646016
23.0,1.169319514268701e-27,0.018507293792861486
24.0,1.169399145433061e-27,0.07664313158698105
25.0,1.1694783154559793e-27,0.008559037318699782
26.0,1.1695141569877793e-27,0.004502067909960448
27.0,1.169497290621372e-27,0.007666247773167491
28.0,1.1694239202349636e-27,0.03635376823012395
29.0,1.1693030605706571e-27,0.00856325158073105
30.0,1.1691245967228568e-27,0.0621553094664139
31.0,1.1688537344021524e-27,0.01379606221851543
32.0,1.1684997262234436e-27,0.07375969944496723
33.0,1.1680055091612526e-27,0.008818154923724819
34.0,1.1674397472793419e-27,0.18180508501267523
35.0,1.1667450223176842e-27,0.07621492807301689
36.0,1.1659257773373826e-27,0.0013988184651635767
37.0,1.165014713649439e-27,0.048019500641717935
38.0,1.1639976767124901e-27,0.058998615779724484
39.0,1.1629530161541504e-27,0.013634974327770872
40.0,1.1618225973003329e-27,0.011654435241810762
41.0,1.1606532235343006e-27,0.034133769131364254
42.0,1.1594483649089265e-27,0.052356067593564364
43.0,1.1581781946573278e-27,0.05994582764073503
44.0,1.156888026611919e-27,0.020233060217827586
45.0,1.1555666648391618e-27,0.03732737837595377
46.0,1.1542482814093259e-27,0.04178302522288102
47.0,1.152951232220224e-27,0.053218646778620496
48.0,1.1517381055840893e-27,0.017115651923952233
49.0,1.1506182137275235e-27,0.06776296801762252
50.0,1.1495575430151773e-27,0.002689288866626678
51.0,1.1485521839838617e-27,0.07767211453981185
52.0,1.1476347559405263e-27,0.029779890398319322
53.0,1.1467970434675005e-27,0.057166405040663996
54.0,1.1460403148014118e-27,0.011329341180481418
55.0,1.1452916790743257e-27,0.010274236550388166
56.0,1.1445717547007844e-27,0.07244036091813733
57.0,1.1438465714899114e-27,0.047140299268318045
58.0,1.1431328788868842e-27,0.012482313913477101
59.0,1.1424194215056991e-27,0.026666030438005268
60.0,1.1417400119484792e-27,0.04598640566832356
61.0,1.1410910342210387e-27,0.000836600811933975
62.0,1.1404960342159816e-27,0.026544880724747796
63.0,1.1399248487688608e-27,0.019907592308384906
64.0,1.1393519602577692e-27,0.009840783702623035
65.0,1.1387750346692492e-27,0.06282617784849304
66.0,1.1381950473177968e-27,0.007500080441054094
67.0,1.1376223613700583e-27,0.08759313838378924
68.0,1.1371261628624315e-27,0.028554906057713804
69.0,1.1366668279575296e-27,0.03803777809330223
70.0,1.1362167625535135e-27,0.028200668940210852
71.0,1.1357800822665946e-27,0.10507647485883086
72.0,1.1353418914502802e-27,0.01169530489434427
73.0,1.1349210641372954e-27,0.017803098287142542
74.0,1.1344539319311208e-27,0.010669057652033291
75.0,1.1339699117166503e-27,0.08232328131998415
76.0,1.1334724958708647e-27,0.04391342156642996
77.0,1.1329683933614302e-27,0.034756765760654056
78.0,1.1324371789103026e-27,0.04465140255515446
79.0,1.1318859433831366e-27,0.025867937298502394
80.0,1.1312743000896632e-27,0.05350237338556096
81.0,1.1306147643946658e-27,0.030735209904031488
82.0,1.129900324600484e-27,0.12767392537891442
83.0,1.1291587961596272e-27,0.022971040336355327
84.0,1.1283495090872912e-27,0.14625949919436518
85.0,1.127526719412527e-27,0.034220440560585666
86.0,1.1267318361011709e-27,0.0050532739316090656
87.0,1.1258758224165501e-27,0.04812079417485065
88.0,1.1250174324499148e-27,0.050704321962451865
89.0,1.1241731640543756e-27,0.00378693585585471
90.0,1.1233118475646748e-27,0.05791910787680831
91.0,1.1224353524386062e-27,0.02692356298809469
92.0,1.1215479685097714e-27,0.04740244943392166
93.0,1.120643151386817e-27,0.04847058811818683
94.0,1.1197172536918353e-27,0.0683455663721438
95.0,1.1187218319991337e-27,0.06353913822626701
96.0,1.1177290519770402e-27,0.03797938638184968
97.0,1.1167571095046173e-27,0.04597046725707784
98.0,1.1157662223987522e-27,0.049085969222363704
99.0,1.1147297678043219e-27,0.039617972375633
100.0,1.1136948900961118e-27,0.04757842124655891
101.0,1.11263297786461e-27,0.00951727116080532
102.0,1.1115616828203482e-27,0.0329480555109216
103.0,1.1104705231810603e-27,0.01422037369821639
104.0,1.1093927759879045e-27,0.004332312063678798
105.0,1.1083431900300475e-27,0.07360341686601134
106.0,1.1072894931202099e-27,0.005780752906718029
107.0,1.1062024562571674e-27,0.15896965832722912
108.0,1.1050550742363868e-27,0.07715607517948707
109.0,1.103895739256913e-27,0.03133711157100213
110.0,1.1026751147314617e-27,0.027040839881290163
111.0,1.1014042562043054e-27,0.07036872759360863
112.0,1.100079285398461e-27,0.00010186457907353131
113.0,1.0987170893196097e-27,0.04802572362250254
114.0,1.0972624128650564e-27,0.0032677775890675026
115.0,1.0957661991869535e-27,0.0003625224084240714
116.0,1.0942507402186685e-27,0.010240030290392372
117.0,1.0927201637483306e-27,0.04379254078145893
118.0,1.0911737337663802e-27,0.0339745047363571
119.0,1.0896291972796222e-27,0.02640085901603433
120.0,1.0881036217394657e-27,0.014822471024569479
121.0,1.0865011801255963e-27,0.034027407519745534
122.0,1.0849405900751607e-27,0.03897572856602105
123.0,1.0833997509927147e-27,0.09555235611169198
124.0,1.0818559703761685e-27,0.06904619162602771
125.0,1.0803142563028829e-27,0.0024498786217231434
126.0,1.0788014956236378e-27,0.0700384942198226
127.0,1.0773066851310953e-27,0.02041964718613757
128.0,1.0757667723948365e-27,0.011303870581595564
129.0,1.074289506487417e-27,0.03248706516455759
130.0,1.0728339282524997e-27,0.0546664169226718
131.0,1.0714407495660774e-27,0.011556452184470989
132.0,1.0700712886333706e-27,0.05689406197630936
133.0,1.0687913220420698e-27,0.03995148438260246
134.0,1.0675805502461316e-27,0.0390251068022025
135.0,1.0664526771614386e-27,0.10797032691723618
136.0,1.0653584552416674e-27,0.004362948471763987
137.0,1.0643529975501584e-27,0.01533953720127693
138.0,1.0634299995106463e-27,0.029343481332401666
139.0,1.0626158187785245e-27,0.02325995408382393
140.0,1.0618610376357114e-27,0.0013890324985246657
141.0,1.0611563328331402e-27,0.017978473352026066
142.0,1.060578868926623e-27,0.08916761435043646
143.0,1.0600433371852248e-27,0.04617593942577547
144.0,1.0595599100269685e-27,0.00652560376060379
145.0,1.0591619745680278e-27,0.06210603250295082
146.0,1.0588252501793462e-27,0.03801094993373408
147.0,1.058562753467669e-27,0.06976897218768548
148.0,1.0583450650242054e-27,0.01524864580320669
149.0,1.0581857634538122e-27,0.027787835816800995
150.0,1.058027706576236e-27,0.0530043913827301
151.0,1.0579437790808192e-27,0.07717184464661725
152.0,1.0578942801949858e-27,0.02424334611349862
153.0,1.057857063183533e-27,0.03381150777810773
154.0,1.0578641397734564e-27,0.019878972570697012
155.0,1.057884035700874e-27,0.0719786195667567
156.0,1.0578774487069957e-27,0.03405835367240014
157.0,1.0578205933167326e-27,0.07539428883788557
158.0,1.0577578294383424e-27,0.013136666608263514
159.0,1.0576709024694078e-27,0.02180827079410031
160.0,1.0575625252508485e-27,4.455974906806374e-05
161.0,1.0574767644406091e-27,0.05093561176903502
162.0,1.0573611425536726e-27,0.051875798662690334
163.0,1.0572162318058674e-27,0.08023829463598159
164.0,1.0570428561160271e-27,0.004237043489091671
165.0,1.0568514032842415e-27,0.06743402671941416
166.0,1.0566406170896531e-27,0.09495383695808662
167.0,1.0564053396993274e-27,0.03674640122483629
168.0,1.0561527431912084e-27,0.005326668604754928
169.0,1.055883571769422e-27,0.03332831824284594
170.0,1.0555788999067112e-27,0.026072710015688096
171.0,1.055227474544385e-27,0.0003078430340571419
172.0,1.0548561553294178e-27,0.048296899653569265
173.0,1.0544333547951298e-27,0.03762378892075115
174.0,1.0539421582791051e-27,0.004459038172699153
175.0,1.0533980201881653e-27,0.006366121496400483
176.0,1.0528060676215471e-27,0.04134351698099907
177.0,1.0522512282343907e-27,0.005882829307627232
178.0,1.0516766774134178e-27,0.035461810635736724
179.0,1.0511367752594357e-27,0.014762472824545592
180.0,1.0506435377660178e-27,0.0114977995996427
181.0,1.050145408293979e-27,0.052125004026175564
182.0,1.0496889891762376e-27,0.06494092910643033
183.0,1.0492163298355225e-27,0.02713121648040337
184.0,1.0486576149094907e-27,0.02369893785547246
185.0,1.048078765050796e-27,0.040301522696391354
186.0,1.0474080747618671e-27,0.07924283489551794
187.0,1.0466977206174946e-27,0.0007745446244472385
188.0,1.0459237514680896e-27,0.09798373569073525
189.0,1.0451650350705237e-27,0.0030433239631124562
190.0,1.0444378454735244e-27,0.041120615300895925
191.0,1.0437188697466958e-27,0.010286674401873431
192.0,1.0430002838069713e-27,0.016725915312011435
193.0,1.042254875263196e-27,0.03599770444096716
194.0,1.041486700151852e-27,0.050743253854211884
195.0,1.0406914429718718e-27,0.06285044430819901
196.0,1.0398627890323011e-27,0.08666116029689758
197.0,1.0390169495049145e-27,0.1353419776013207
198.0,1.0381768291746868e-27,0.026676273230733894
199.0,1.0373509588041696e-27,0.10072829964423968
200.0,1.0365147021023422e-27,0.06925209590549107
201.0,1.035639260213527e-27,0.04296164397609988
202.0,1.034797922529775e-27,0.03300271748869429
203.0,1.0339429926153458e-27,0.021092958069205282
204.0,1.0330684902530125e-27,0.000535472834558323
205.0,1.0321709493415126e-27,0.03228846692029091
206.0,1.0311998860310674e-27,0.04780133533184518
207.0,1.0301756940920566e-27,0.028950429349919683
208.0,1.0290950181064172e-27,0.0030899155085332784
209.0,1.0279955887848774e-27,0.016133769756589155
210.0,1.0269007797414061e-27,0.053427694544412124
211.0,1.0258101670684148e-27,0.06310294671862768
212.0,1.0247650349316344e-27,0.011736298521789677
213.0,1.023764831451048e-27,0.012107771505260708
214.0,1.022804711028654e-27,0.06689934027827857
215.0,1.021889016040607e-27,0.04770081059459687
216.0,1.0210048253673744e-27,0.026877129761389913
217.0,1.0201391779950713e-27,0.009275400731483507
218.0,1.0192875901741392e-27,0.04077985550914551
219.0,1.018415746599505e-27,0.06214405435715235
220.0,1.0175537943490869e-27,0.0897273177653902
221.0,1.0166644224799259e-27,0.00460729701482572
222.0,1.0157976672175314e-27,0.07217304985076638
223.0,1.0149335511317948e-27,0.007129499328109884
224.0,1.0140834815397883e-27,0.0014421782657807352
225.0,1.0132662759862122e-27,0.03742541115632887
226.0,1.0124965867374688e-27,0.050160823692965165
227.0,1.011711646119181e-27,0.03594486387203177
228.0,1.0109339425368267e-27,0.048217484711877916
229.0,1.010194203134509e-27,0.05743804031490064
230.0,1.0094194046887837e-27,0.03521000164144607
231.0,1.008655575990595e-27,0.050523828763339065
232.0,1.0078214899318619e-27,0.065094107599575
233.0,1.0069275715700887e-27,0.08552172711660358
234.0,1.0059963015089641e-27,0.013176112788910038
235.0,1.0049773071429711e-27,0.06791302415475452
236.0,1.0038776076408922e-27,0.07520044202138979
237.0,1.0026760718812774e-27,0.051348330971625084
238.0,1.0014654590452279e-27,0.031066324969968
239.0,1.000233454596635e-27,0.009163605311102123
240.0,9.99011268275936e-28,0.019323392815148097
241.0,9.977935713936938e-28,0.020355928217388873
242.0,9.965813824226235e-28,0.02352976439308556
243.0,9.953311477826876e-28,0.02118428702511073
244.0,9.940642893553406e-28,0.009007755371771136
245.0,9.927614073916592e-28,0.03764856780613421
246.0,9.914687664828055e-28,0.04429409202198508
247.0,9.90214687210676e-28,0.013489797890662878
248.0,9.89036041908849e-28,0.07059340483336178
249.0,9.879422558574948e-28,0.11861031687720736
250.0,9.869026085162352e-28,0.045958144358719984
251.0,9.858895753668787e-28,0.04653933087829342
252.0,9.849432535905186e-28,0.015147273050654326
253.0,9.840540299602269e-28,0.04952102429286067
254.0,9.831529292706634e-28,0.061447592405678424
255.0,9.822820841351256e-28,0.020446526001136424
256.0,9.81458923006575e-28,0.04175038702074753
257.0,9.80670733410688e-28,0.02709853061920392
258.0,9.799126619110996e-28,0.02768234836766825
259.0,9.791631867886635e-28,0.0051403005323820364
260.0,9.783893305458848e-28,0.018205389346612096
261.0,9.776434716560486e-28,0.1456782446078284
262.0,9.76899892597802e-28,0.05988139622212122
263.0,9.761596145992534e-28,0.08634346040678013
264.0,9.754875968572765e-28,0.05274053759047013
265.0,9.74877536863572e-28,0.04978558791626511
266.0,9.74333058005791e-28,0.07240519396096647
267.0,9.738527098089906e-28,0.11000348779603693
268.0,9.734823013994725e-28,0.023733462344168305
269.0,9.732469569505933e-28,0.015068058331332077
270.0,9.731419312147756e-28,0.12965948387099713
271.0,9.731638932871374e-28,0.008925071894150146
272.0,9.732224429518683e-28,0.04521117136590522
273.0,9.733458572225185e-28,0.03610097074998609
274.0,9.735102892465625e-28,0.027398765449873155
275.0,9.73709285708586e-28,0.04044782834260498
276.0,9.739663032937294e-28,0.01412509726656385
277.0,9.741710142388939e-28,0.0815090364061596
278.0,9.743545942130864e-28,0.04644650424547309
279.0,9.745331862325772e-28,0.03879163168503236
280.0,9.74685811878246e-28,0.08936762797310899
281.0,9.74777248302405e-28,0.08626085592308227
282.0,9.748665263627484e-28,0.13010373274349127
283.0,9.7495086947566e-28,0.025577197800999443
284.0,9.749989211666068e-28,0.16248553920564207
285.0,9.750440150459165e-28,0.025961990604382743
286.0,9.75110510503777e-28,0.052118214907506094
287.0,9.751868721684831e-28,0.0016237545568923385
288.0,9.75303414851086e-28,0.02143848898504174
289.0,9.754502381035455e-28,0.04491281403827528
290.0,9.7561326251327e-28,0.06674674764773332
291.0,9.757582073329754e-28,0.015607311997915266
292.0,9.75899048315303e-28,0.01968663022157561
293.0,9.760394622212923e-28,0.10315406821182789
294.0,9.762048092511937e-28,0.07152497545864443
295.0,9.763777074664141e-28,0.06579525408925463
296.0,9.76579376012259e-28,0.0012079941748417058
297.0,9.76770377404491e-28,0.03646893852741797
298.0,9.769418367241649e-28,0.018275182403016205
299.0,9.771018705053845e-28,0.07013809066672874
300.0,9.772153984044993e-28,0.0062817697279078
301.0,9.773298499927445e-28,0.004332896613560983
302.0,9.77447488988868e-28,0.08349239899720755
303.0,9.775739124271207e-28,0.03073686144929043
304.0,9.77719842253462e-28,0.10757166789941436
305.0,9.779487591161255e-28,0.004300367560882264
306.0,9.782089726053613e-28,0.029104073196109432
307.0,9.784360190608656e-28,0.06301850100776357
308.0,9.78672431373601e-28,0.001827998044242571
309.0,9.789052932835289e-28,0.005470688872031674
310.0,9.791147910444595e-28,0.05267051147226666
311.0,9.792775801126777e-28,0.018036699700574213
312.0,9.793984696325277e-28,0.049791190062904
313.0,9.794942977194462e-28,0.07157831876324196
314.0,9.795493502427877e-28,0.038968883865784225
315.0,9.796597877898278e-28,0.007305437441315703
316.0,9.79755849456453e-28,0.008140727664705054
317.0,9.79836106404729e-28,0.015537977383401541
318.0,9.798400446372148e-28,0.06843822719211766
319.0,9.798158651746997e-28,0.028862993851869537
320.0,9.796884989329712e-28,0.021683777631223977
321.0,9.79479333936789e-28,0.055875043207878894
322.0,9.791942062493313e-28,0.013571921389661507
323.0,9.788248258585304e-28,0.005172593252638899
324.0,9.784551836147556e-28,0.013771627117270242
325.0,9.781000189182884e-28,0.04534718753741818
326.0,9.777988292859304e-28,0.001416786907537112
327.0,9.77507353218377e-28,0.009001228446349928
328.0,9.7728257528692e-28,0.008257978262809029
329.0,9.771172027863342e-28,0.029309357675788707
330.0,9.770231431620315e-28,0.02300757991292919
331.0,9.770149583911115e-28,0.003032730197319699
332.0,9.770375085559015e-28,0.07881906186851685
333.0,9.770873524350093e-28,0.05392446097687192
334.0,9.771934191655427e-28,0.04782477822692406
335.0,9.772451473044733e-28,0.047275973717665884
336.0,9.773389892242218e-28,0.03881804091362151
337.0,9.774615719439793e-28,0.024514775339121678
338.0,9.776028477277297e-28,0.012824655668029353
339.0,9.77772585055109e-28,0.05007631841321182
340.0,9.779318459909764e-28,0.01801903397571519
341.0,9.780851991321515e-28,0.03690974934323165
342.0,9.78271880046847e-28,0.01052221020267591
343.0,9.785133466046464e-28,0.013630426364598651
344.0,9.788780991872749e-28,0.07333380824262814
345.0,9.793169122220062e-28,0.10283880057805637
346.0,9.798090635796627e-28,0.055527015558769516
347.0,9.803416486501715e-28,0.01874434739705327
348.0,9.80877222365916e-28,0.044054471848692316
349.0,9.814196245979636e-28,0.003048233624330078
350.0,9.819744765486545e-28,0.059664586055339724
351.0,9.825301007191411e-28,0.0006478359316429549
352.0,9.831246011717725e-28,0.027156917240658107
353.0,9.837309400261826e-28,0.032863347380529054
354.0,9.843431003046326e-28,0.031909821834238274
355.0,9.84946435200566e-28,0.03413585979120504
356.0,9.854944196858338e-28,0.010278084624830347
