time,flux,error
79.0,0.6573201860908561,0.04375774297943579
80.0,0.6557941209107692,0.022685794915387882
81.0,0.6539952606415856,0.023623458410300967
82.0,0.6518850540066417,0.09557388722557743
83.0,0.6496131776053008,0.05600937615037171
84.0,0.6469722049199234,0.03499485244815369
85.0,0.6442606154721797,0.11377830408881284
86.0,0.641711353929924,0.03062233337703372
87.0,0.6388617406524498,0.024290628684959795
88.0,0.6360313581671196,0.005220049962294574
89.0,0.6333070368737703,0.03390530819297321
90.0,0.6305203752368718,0.05056033881611707
91.0,0.6276731419348722,0.05026921577342808
92.0,0.6247855744381172,0.029164272309855716
93.0,0.6218248228420722,0.0695118986206393
94.0,0.6187795538863964,0.019771397969467423
95.0,0.6154022809859296,0.07069422725882635
96.0,0.6120834608328433,0.0555887776593392
97.0,0.6089189800568291,0.003378125309046322
98.0,0.6056934588027848,0.037550013602702687
99.0,0.6022633704210881,0.009961551738712545
100.0,0.5988756822495808,0.007823778161915504
101.0,0.5953824480514145,0.07119001690805432
102.0,0.591882055189651,0.05849079211892264
103.0,0.588322399801006,0.10322385498283576
104.0,0.5848807411211244,0.03514952532754704
105.0,0.5816342202564235,0.011571540763338915
106.0,0.5784095608891345,0.013423498301059576
107.0,0.5750519939151325,0.035028762372697
108.0,0.5714167871769553,0.009582128033947201
109.0,0.5677580234867788,0.009667570768680005
110.0,0.5638090748652734,0.018003885886007733
111.0,0.559626757411805,0.027748746076668315
112.0,0.555192945644857,0.030146079781769603
113.0,0.550607276874845,0.038935209382894014
114.0,0.5455871318495155,0.12831138973328
115.0,0.5404141439837958,0.036366219010290295
116.0,0.535209467308072,0.031013438264663986
117.0,0.5299922667942525,0.03675280990537024
118.0,0.5247536789494444,0.01068778518169968
119.0,0.5195859523300908,0.08955898424155591
120.0,0.514583452865318,0.027940028748008196
121.0,0.5092426901106994,0.002095504893810558
122.0,0.50420123326404,0.034834970831591996
123.0,0.4993402416721468,0.05291549396517134
124.0,0.49453492582486575,0.14074737039616095
125.0,0.48980097283513924,0.013219723543472712
126.0,0.48527599118784076,0.11413709111040966
127.0,0.48089628274727075,0.039679029079499654
128.0,0.47632537171766304,0.05676292469355054
129.0,0.472131608516356,0.01139085414533291
130.0,0.4680924500425894,0.0402813294637433
131.0,0.4644182614911747,0.038427060195654755
132.0,0.4608967861039166,0.017483445301939522
133.0,0.4578760797839514,0.017248315888120286
134.0,0.45523960932685925,0.019581773271824955
135.0,0.45305485615467145,0.0028987442374682273
136.0,0.4510481456470043,0.07247078649101091
137.0,0.4494982617712338,0.009468285088858237
138.0,0.44835839800875793,0.08362101387354404
139.0,0.4477564154576268,0.0543097222312508
140.0,0.4474228568072479,0.02538140285592802
141.0,0.44729817571336195,0.0006666314307903838
142.0,0.44778889692530055,0.06404876107622885
143.0,0.4484299709762941,0.06747162541124811
144.0,0.4492678044169737,0.06253999443466983
145.0,0.45046471582421155,0.03576614143674172
146.0,0.45188279677341264,0.010394850071368101
147.0,0.45357990401278037,0.032867963850022185
148.0,0.45539600763321936,0.03912082840659267
149.0,0.4574026739426129,0.025744129773555276
150.0,0.45929642876092674,0.06856723761559651
151.0,0.46146295787378233,0.0005092424214844128
152.0,0.4636855198080941,0.07139307746209435
153.0,0.4658426515028389,0.03450495946963028
154.0,0.4680965600745699,0.03690019309886688
155.0,0.47028328226981814,0.08456879543353256
156.0,0.47219885025201147,0.08098321883505859
157.0,0.4737236753774676,0.04980435902637871
158.0,0.4751014363274684,0.034720761690195265
159.0,0.47623822677061267,0.0801870778723226
160.0,0.47715358059779944,0.06657294535675862
161.0,0.4780836505018579,0.01063051165977031
162.0,0.47876057123591326,0.040953646767326726
163.0,0.4791946992142181,0.01662319910338977
164.0,0.47940432969733654,0.02346749940007084
165.0,0.4794524473921214,0.06369146864476193
166.0,0.47933576322966026,0.0963808747575095
167.0,0.4790301486355591,0.09032914267733379
168.0,0.47857930875095966,0.03483500297973684
169.0,0.4779985980899669,0.0072892311392037945
170.0,0.4771974246869031,0.042428940581445806
171.0,0.47613009829246605,0.004511724449408129
172.0,0.4749437664077469,0.022187086109006927
173.0,0.4734734307939758,0.040572457240252484
174.0,0.47163190089908996,0.03366687938958992
175.0,0.469505866896479,0.05074350699006346
176.0,0.46713304452023,0.06333647738335452
177.0,0.4649736931058024,0.012776968241647502
178.0,0.46273678663111933,0.05263827596559402
179.0,0.46071445824102275,0.002438582330853298
180.0,0.4589725517514915,0.05469776332559259
181.0,0.45723773196981626,0.054956257840670056
182.0,0.45575507017065414,0.04644353043212906
183.0,0.4542132645272101,0.03308078955296557
184.0,0.45223873886875626,0.005321055609989297
185.0,0.45017975003779587,0.027666990248929987
186.0,0.44765802340462946,0.0233411581829657
187.0,0.44495744240366647,0.053732611127273205
188.0,0.44195869115379516,0.027119804712122504
189.0,0.43908405657362976,0.05360321206794477
190.0,0.436421864431163,0.04316321640534606
191.0,0.4338451235187609,0.00552963162815774
192.0,0.4313119205849529,0.022630540430204543
193.0,0.42867974948389415,0.05488891427919858
194.0,0.4259720865556959,0.040884848614149844
195.0,0.4231685254809098,0.011153242159485465
196.0,0.420236900401935,0.05932695121225291
197.0,0.41726059465708676,0.05361916898515395
198.0,0.41436280006095466,0.052204629043703155
199.0,0.41158760238605036,0.04594379693504751
200.0,0.4088050620407309,0.00844639786674059
201.0,0.40585824957651934,0.015537620164878056
202.0,0.403131196417745,0.005927880356351426
203.0,0.4003640943363902,0.019324366179882816
204.0,0.3975226606242799,0.029252028362427046
205.0,0.3945915399865854,0.06725790516999736
206.0,0.3913126941546807,0.05795549590820068
207.0,0.38780522380158317,0.08606736798848114
208.0,0.3840570330920212,0.05808016365398096
209.0,0.38026786284106184,0.018154587198601836
210.0,0.376551218842556,0.046301548286811586
211.0,0.3728959189288181,0.09517404198562907
212.0,0.36951494284324,0.03519737592118569
213.0,0.3664082984183829,0.041132704523818946
214.0,0.36355505639468194,0.012984932543081324
215.0,0.3609841743765017,0.06035024621625651
216.0,0.358627138006814,0.045601719956651354
217.0,0.3564083049853787,0.008509157720006008
218.0,0.3542950543221195,0.14766683030897812
219.0,0.35209405662301957,0.06186694145522682
220.0,0.3499565556729252,0.036844232500815165
221.0,0.3476770094799959,0.05513482198837662
222.0,0.34551587780183934,0.03542097704909424
223.0,0.3433640002123965,0.0278787819734828
224.0,0.3412820021709498,0.03041513731707726
225.0,0.33937252083434544,0.09830031973024816
226.0,0.33771565972467815,0.002404968617591901
227.0,0.3359803468645598,0.08798060007938281
228.0,0.3342850058668648,0.012150962165948229
229.0,0.3327899712435912,0.029621464168076594
230.0,0.3311023405315295,0.12271260834055549
231.0,0.32946288813967783,0.008514289576904433
232.0,0.3274359669271368,0.04051266915166317
233.0,0.3250788970956379,0.017892855405800635
234.0,0.3225120023831716,0.015842072476340452
235.0,0.3194748092240468,0.03978677904495378
236.0,0.316011174024952,0.04052960655027796
237.0,0.31201597893263994,0.060934819357336224
238.0,0.3079901172377505,0.012839417956686498
239.0,0.30387713158113006,0.045719323836562256
240.0,0.29984994244973817,0.00062310967745665
241.0,0.29588560252287727,0.10719116260964573
242.0,0.2919958807510542,0.03720553803861562
243.0,0.28795006861812394,0.05155812355061498
244.0,0.28386537782666554,0.05291943063628227
245.0,0.2796355099092444,0.016150679525639536
246.0,0.27550165621571526,0.061481475181506554
247.0,0.271609847513936,0.02839618870026341
248.0,0.2681521337311574,0.14108930493539423
249.0,0.2651807139246647,0.0626984653438109
250.0,0.2625305217857072,0.03139108837702339
251.0,0.26005750432882496,0.01346831846856956
252.0,0.257964817878423,0.027415541394436756
253.0,0.2561890584951653,0.006039047501335389
254.0,0.254346950139065,0.05371437154960477
255.0,0.2526517450174227,0.030346567154337912
256.0,0.2511909616885484,0.07601926255258099
257.0,0.24989992724489254,0.13587375941067759
258.0,0.24875482482454245,0.015812119160351374
259.0,0.24763824799120396,0.04980237037706442
260.0,0.24636889966636522,0.05666355568743713
261.0,0.2452131164410116,0.05187704453963382
262.0,0.2440261635092591,0.001734078406618176
263.0,0.24280928723044778,0.01189071455445359
264.0,0.241907894067914,0.09137201225152093
265.0,0.241293932526961,0.03782620556989772
266.0,0.24099307408489867,0.015175085915151884
267.0,0.2409992871183786,0.033682915561173886
268.0,0.24155013296678082,0.016893251706695075
269.0,0.242763847942442,0.07347997935239518
270.0,0.24459203237274124,0.04045268897784299
271.0,0.2469947984326628,0.09354386695205842
272.0,0.24947913624737292,0.04962593519496819
273.0,0.252191354990869,0.015142417242532284
274.0,0.2550097814015631,0.0733228338154684
275.0,0.25790383188113974,0.030370940919285452
276.0,0.26099195443428824,0.05337196966481375
277.0,0.26367946692420174,0.005749991337391795
278.0,0.266125526220955,0.003105499239413992
279.0,0.26841613431835454,0.008664274666744253
280.0,0.27044571483437074,0.06283071520324192
281.0,0.27203416984406015,0.02298162471204092
282.0,0.2735010975655569,0.009607402074812088
283.0,0.27483733232289553,0.0323627155050512
284.0,0.27588871599428777,0.00035454372556917757
285.0,0.27684408826152085,0.057479377823001734
286.0,0.27784612863829244,0.07727356780495304
287.0,0.2788398116660591,0.044053807691673635
288.0,0.2799831776026499,0.049664553681231786
289.0,0.2812197355072202,0.024869911073353925
290.0,0.2824708992985837,0.004152488559930201
291.0,0.28355942962242264,0.06575119179967055
292.0,0.2845667174386894,0.04022132237301047
293.0,0.28552153885113474,0.019618808890824423
294.0,0.2865587869631078,0.04247180356726903
295.0,0.2875867710392949,0.02533202069272604
296.0,0.28871728383224127,0.023234935454411756
297.0,0.2897439888221848,0.007965220491607031
298.0,0.2906262360381503,0.0047454275117196475
299.0,0.2914117865162721,0.012542211820357292
300.0,0.2919176360337065,0.041532394998907166
301.0,0.29239579309285485,0.07507387128933547
302.0,0.29286088941819,0.030045478203237733
303.0,0.29334765399377083,0.012573764962268691
304.0,0.29391951459222093,0.02896161628473916
305.0,0.2949207620145985,0.1686667764144567
306.0,0.29607737963581976,0.08600333444401723
307.0,0.29704401742031983,0.051361479295695914
308.0,0.2980381299645586,0.0029519207455320716
309.0,0.29898680871125033,0.024145723462565813
310.0,0.29978165534368145,0.03885271911053831
311.0,0.3003002280047414,0.05606788805348603
312.0,0.300575614599064,0.011413397029640055
313.0,0.30070375254913667,0.019295452565320823
314.0,0.30061115666634036,0.05427258499827386
315.0,0.30081240600091713,0.0653810856836111
316.0,0.3009375260425164,0.0008411854752991697
317.0,0.30097335806149683,0.03947601725397774
318.0,0.3005986145176248,0.05392961667756624
319.0,0.30007503700759325,0.004578160341310012
320.0,0.2990154330991405,0.04936995429126555
321.0,0.297547587662554,0.03160455612433279
322.0,0.2957119674115446,0.030930555635100776
323.0,0.2934722626968454,0.03452952281560707
324.0,0.29127779577147067,0.03440066546092757
325.0,0.28920992659970174,0.077561642416672
326.0,0.28748017253073055,0.04560516770199083
327.0,0.28585055734508336,0.02920187291651178
328.0,0.28462409105708547,0.02130344603189333
329.0,0.28375580428727243,0.07994656655675152
330.0,0.2833079495397641,0.07551221957603649
331.0,0.28335078665319524,0.14365519320339534
332.0,0.28359051413683406,0.006537354322824821
333.0,0.28400048441947157,0.0017557579927158574
334.0,0.28472558825309685,0.020771866811853983
335.0,0.28517112557674196,0.054019757018453476
336.0,0.28583441580712354,0.0384488970398679
337.0,0.28663405640421197,0.011746001288725988
338.0,0.2875057016014049,0.01063847271095024
339.0,0.2885003201661403,0.008189507547557713
340.0,0.28941369130957806,0.012700458041671967
341.0,0.29028356872707967,0.028947989580313267
342.0,0.29132486177665207,0.010425425175394179
343.0,0.2926499044433826,0.07308830265108933
344.0,0.2946107625042564,0.060098726580828966
345.0,0.2969281124272657,0.06642709893232703
346.0,0.29947884692981497,0.026777760644386896
347.0,0.3021900558848224,0.05026218891240733
348.0,0.3048618465185068,0.04472334563288864
349.0,0.30751385172106294,0.033752281530619134
350.0,0.31016951487294514,0.017618532779668003
351.0,0.31275881433300246,0.028151591010594508
352.0,0.31547824801132013,0.012563590156742086
353.0,0.31818732198973143,0.06302551953554945
354.0,0.3208613752274538,0.007701228813319118
355.0,0.3234315593915476,0.039236877328537235
356.0,0.32565177727430494,0.025248020824330215
357.0,0.32738801355244235,0.026968050754296393
358.0,0.3285718904381398,0.007272849958375148
359.0,0.3295564785947154,0.0960414758358868
360.0,0.3304137090346298,0.009942780488910855
361.0,0.33137017403451935,0.026382161363775244
362.0,0.3321268915704651,0.09949156481981337
363.0,0.33251721982000737,0.06651591115667803
364.0,0.3326246796798937,0.0598347713961396
365.0,0.33253598658753974,0.04233453904829111
366.0,0.33232625684532874,0.06774760767238205
367.0,0.33215715057934925,0.0076735818878165985
368.0,0.332017390772332,0.0847570417053583
369.0,0.33223076696287923,0.0544447985548418
370.0,0.33261760237742055,0.03923020016810742
371.0,0.33305354961205086,0.001044158945091078
372.0,0.333312506461945,0.025676810854100025
373.0,0.33335952132258245,0.0068851379382294355
374.0,0.3332838645964887,0.057100206434298764
375.0,0.3328922628037361,0.05174205029528785
376.0,0.33245958229244577,0.054726910844831625
377.0,0.3321834955297739,0.0836783912768759
378.0,0.33156201909674454,0.04465153250157697
379.0,0.3310257750676254,0.06293183029449649
380.0,0.33010666560994434,0.020930965188188978
381.0,0.32910446674333693,0.027744434072695834
382.0,0.3281939253207224,0.037604206713291455
383.0,0.3272849620643623,0.06360638929332783
384.0,0.32617922518191933,0.16155769767435998
385.0,0.32492668144648457,0.023209830823898166
386.0,0.32355362668851184,0.102407428392776
387.0,0.3220742129458398,0.09635105343692178
388.0,0.32049172839456647,0.02361654678691626
389.0,0.3188313489686073,0.019305581628866177
390.0,0.31716827147170906,0.029904278760178524
391.0,0.31529067661117083,0.12110993616914685
392.0,0.31330450540793964,0.055698009711224905
393.0,0.31152151455959504,0.03575044321829104
394.0,0.3097515400677056,0.025083900325873112
395.0,0.3079864130451507,0.013264269605493465
396.0,0.30647622605094366,0.02784696172552122
397.0,0.3046694006274527,0.029685736943071847
398.0,0.3030317150000642,0.037646249388518835
399.0,0.30132711533873446,0.045041710845512006
400.0,0.29965795494154357,0.020315668992063666
401.0,0.2980372501799009,0.007562195195300482
402.0,0.29663735055954693,0.06489000999192947
403.0,0.29533773414449305,0.012459681406782452
404.0,0.29406092603229417,0.014479945298892842
405.0,0.2931021282846798,0.040543138646065
406.0,0.2919112500686348,0.010670432358047
407.0,0.29071847995236655,0.08112077393237026
408.0,0.2892652333282433,0.05796079920161601
409.0,0.287554123633285,0.011171114963103164
410.0,0.2860247076796165,0.006061458984121554
411.0,0.2845069686970747,0.04569406030147379
412.0,0.28309279413541544,0.021025371710787152
413.0,0.28148590973676996,0.07897112585592009
414.0,0.2797496793226379,0.008088903601731545
415.0,0.27798888552827977,0.08029794407255109
416.0,0.2762502230536928,0.022172460170901125
417.0,0.2746232294178189,0.030730705598280908
418.0,0.2730779097572818,0.055418685852327065
419.0,0.2717293842232155,0.017334808989497536
420.0,0.2706258593132441,0.02193965566993786
421.0,0.2694094192750103,0.011152067492954006
422.0,0.2682618311398447,0.008392591429583622
423.0,0.2672935368152378,0.13132488547099805
424.0,0.26652025540682184,0.008638055387625423
425.0,0.2658224843163598,0.051776297155491494
426.0,0.2650982878411086,0.017216529350249043
427.0,0.2642292590361487,0.025113991231645646
428.0,0.26329792991271095,0.025717066531713746
429.0,0.2625173418868116,0.02493390774274583
430.0,0.2614467154358593,0.041364229377180706
431.0,0.26018478351767643,0.0007360202541835498
432.0,0.2586051513393301,0.028638438955415915
433.0,0.25697974383815136,0.00015960625383764948
434.0,0.2551648932800658,0.018374490792864327
435.0,0.25318166284976296,0.10133792602467495
436.0,0.25108287680443586,0.028153651184950612
437.0,0.24900759943650144,0.053139678529136064
438.0,0.2468787457271108,0.012848460366228394
439.0,0.2442338096175456,0.01958402456108908
440.0,0.2414916414296884,0.0503698553230392
441.0,0.23868844872175657,0.06466695386471792
442.0,0.23578420075382014,0.00212323380799737
443.0,0.23266029825783793,0.026992114636356302
444.0,0.22953575118776604,0.02522393270301676
445.0,0.22648170697572523,0.029916839275901153
446.0,0.22341951559529463,0.03587814125703453
447.0,0.22039164138891126,0.022696736418893138
448.0,0.21727827530070556,0.042052881473247705
449.0,0.21415339013291093,0.013035440484151173
450.0,0.21077220895035695,0.012882873030293705
451.0,0.207383353810963,0.009745714612749343
452.0,0.2038034303106242,0.013115841590837451
453.0,0.20021039756361023,0.03178314549313844
454.0,0.19637442051348253,0.0052153811201287835
455.0,0.19237739426632627,0.006624389532600148
456.0,0.18829521311181305,0.05301371689832149
457.0,0.18388911427615326,0.010042394006313758
458.0,0.1793883325659337,0.06080304116938963
459.0,0.17475776235592727,0.0014615788841015507
460.0,0.16978263437742885,0.009452056916350003
461.0,0.16445918423110822,0.04343027061980284
462.0,0.15907531685927498,0.046912373304181916
463.0,0.15378743783839946,0.05060972639100936
464.0,0.14856005140726253,0.07164496720688093
465.0,0.1435450311068365,0.058927942296677194
466.0,0.1387921082879232,0.07819336965306606
467.0,0.13436620939670785,0.0071380410203935735
468.0,0.13047340557144038,0.10219825567309178
469.0,0.12672352803405426,0.04813112531254983
470.0,0.12337420700124532,0.010820170124711466
471.0,0.12026465522104232,0.015758816222494594
472.0,0.11737403209897558,0.024037809350015805
473.0,0.11465584216894817,0.09855359863639951
474.0,0.11206312849137627,0.021951465756447013
475.0,0.10941257407038904,0.08540557592314663
476.0,0.10685697553569366,0.018651245200274287
477.0,0.1046755536904943,0.043761724514026795
478.0,0.10271434997352026,0.052014738714918844
479.0,0.10100406853700042,0.05325315961255004
480.0,0.09943093076865607,0.11117303561252012
481.0,0.09803616622604283,0.014950448838830972
482.0,0.09689463381452497,0.006691012568506568
483.0,0.0958820610129737,0.00029128511678289777
484.0,0.09494679501252307,0.043585818417603256
485.0,0.09419560136695644,0.02065619766011674
486.0,0.09342037856404828,0.0855684114704058
487.0,0.09275972774499508,0.015475787525387533
488.0,0.09233442902698372,0.02294599289873145
489.0,0.0923113109386314,0.033235618381526354
490.0,0.09255075311745535,0.09914886008466489
491.0,0.09330262502090073,0.011990862692722374
492.0,0.09459622058926997,0.03651866592034004
493.0,0.0961253311987914,0.0003289963318827226
494.0,0.09772888693784164,0.011932318444139197
495.0,0.09941134484724906,0.03892736242968973
496.0,0.10132661466007416,0.005130035881688292
497.0,0.10332560258410507,0.04848666427506786
498.0,0.10530188926892849,0.04616405686828836
499.0,0.10758384066693608,0.015204508620863264
500.0,0.11006512990095749,0.01676968043234492
501.0,0.11230916731820079,0.023166179830934587
502.0,0.114587460523371,0.015338037142341936
503.0,0.11692922554375454,0.005649907623854737
504.0,0.11930845392796977,0.0007551577220620974
505.0,0.12178190206522928,0.07152944528312336
506.0,0.12429794112976225,0.014112533268900003
507.0,0.1266357436999461,0.019505876655913332
508.0,0.12885484945436199,0.011867011944521754
509.0,0.13081443495493417,0.016506819927797105
510.0,0.1324415213668065,0.02453518351939549
511.0,0.13360958034293124,0.015506077003305987
512.0,0.13454199045517734,0.08283211936353906
513.0,0.13524896265751477,0.00676380711306334
514.0,0.13569830849715495,0.10239523637036485
515.0,0.13588097494869086,0.042984455082759276
516.0,0.13590767488983155,0.06969668041912806
517.0,0.13600993459311775,0.027663729941023313
518.0,0.13576408112322327,0.008488891247118414
519.0,0.1354663265727524,0.053733280117186234
520.0,0.13499611144505633,0.03301138810665493
521.0,0.13409827487130402,0.02356357025411096
522.0,0.1326402823724238,0.043528831548828306
523.0,0.1306816928327113,0.014797446349720243
524.0,0.12839462462004214,0.007367047733967658
525.0,0.12589634451977674,0.08937398362619764
526.0,0.12307120035873888,0.024084758213244763
527.0,0.12027981392008763,0.0015055774171689766
528.0,0.11774388296759138,0.05492105686873662
529.0,0.1154544340583309,0.017164582964347176
530.0,0.11331325155321319,0.03369899483888582
531.0,0.11158630210023542,0.04157167136115634
532.0,0.11028318254938763,0.0020368954596122354
533.0,0.10946485608404595,0.020850906297681895
534.0,0.10890710840022841,0.056838291383359975
535.0,0.10814556005696262,0.03973573031488728
536.0,0.10778955793449414,0.06602797645464836
537.0,0.10730372965346953,0.02118054736377772
538.0,0.10683644314751489,0.07076148178588437
539.0,0.10680755720212945,0.06436980850616152
540.0,0.1070525804370435,0.028673369662626076
541.0,0.1077290114258628,0.00583400225482068
542.0,0.10848033866734291,0.021291719532977118
543.0,0.10912214721366578,0.035548112239885715
544.0,0.10969242157415192,0.04989141088652155
545.0,0.11039125123029224,0.03576832458022715
546.0,0.1110353098726654,0.006615355023942452
547.0,0.11153518353537084,0.008135371230852296
548.0,0.11201883697167787,0.06061007850639878
549.0,0.1126813576995114,0.039438120082612604
550.0,0.11318517015128994,0.1610081074485462
551.0,0.1134802144873915,0.008398740445529863
552.0,0.11354878231872637,0.06972723276518387
553.0,0.11365747805595151,0.03699694608521426
554.0,0.11375238249676038,0.013840172529489806
555.0,0.11422150967685397,0.02082919844403571
556.0,0.11505671861479196,0.041325171969717245
557.0,0.11618934337361532,0.04901207242293895
558.0,0.11784685703387403,0.023882160214553964
559.0,0.11991032647586722,0.10083051897462042
560.0,0.12218745222421518,0.0012493762191172482
561.0,0.12480179418451841,0.0241476628838926
562.0,0.12749586487855966,0.03724173373179444
563.0,0.13023490741109012,0.10266697083239021
564.0,0.13324128666056517,0.049773318556591416
565.0,0.13634503349876761,0.027799697817382382
566.0,0.13941111120110344,0.007785160779002594
567.0,0.14242260784957197,0.06280124355119239
568.0,0.1455850599160535,0.004553715881438879
569.0,0.14868320993683323,0.037240999236525296
570.0,0.15169398972138456,0.07575574666159612
571.0,0.15455658284719692,0.053411816077532495
572.0,0.15734793708538694,0.019683661334960117
573.0,0.1599816684160197,0.022023395586807902
574.0,0.1622263463007451,0.06394501364730894
575.0,0.16409669076972272,0.0367257791919196
576.0,0.1655260087537668,0.040368908905968844
577.0,0.16684913324135334,0.010276688667132354
578.0,0.16812637402365346,0.04483496842274535
579.0,0.169439134475761,0.0005900376213020936
580.0,0.17069009716518746,0.0388626824754357
581.0,0.1718164642132378,0.062490422775330026
582.0,0.172814271433584,0.10423619381107872
583.0,0.1735439511306821,0.02221706657962245
584.0,0.17454659623025415,0.04537877186195057
585.0,0.17518882866475044,0.0035362042809680516
586.0,0.1758206577498427,0.01682807155802212
587.0,0.17617257583760865,0.05929093787244352
588.0,0.1763771169389611,0.035586808842550825
589.0,0.17628745824241465,0.04935101949288706
590.0,0.17582032008064133,0.033421278401641975
591.0,0.17491587854683455,0.073627379255033
592.0,0.17402976321473657,0.006831680163704869
593.0,0.1730118885324972,0.037123977224106056
594.0,0.171809440967349,0.07180747037158881
595.0,0.1706514144531795,0.014586384640476124
596.0,0.16951922270196698,0.017816253922640905
597.0,0.16857096381515177,0.03349450428648656
598.0,0.16742769094128782,0.04199436187046635
599.0,0.16633343521560795,0.04214459817739344
600.0,0.16538751287778203,0.03677898337512774
601.0,0.1642288067732905,0.004030515629096562
602.0,0.16311592354546933,0.021943168616801845
603.0,0.16231618198944728,0.022190403605067858
604.0,0.16168053704318833,0.03012626199852317
605.0,0.16138018173625793,0.0050568773364719054
606.0,0.16145729448292265,0.023831729803373836
607.0,0.16171025412948145,0.10563488351665709
608.0,0.16219124691128006,0.0680334636818816
609.0,0.162576916464974,0.05200525805855162
610.0,0.16290826532123642,0.0032168250678460126
611.0,0.16324413925962997,0.08643348325874892
612.0,0.16367901011290464,0.03905616076103094
613.0,0.16416366336180557,0.06259566466403264
614.0,0.1648467262801718,0.007913188787340743
615.0,0.1654793986930867,0.00920020426645579
616.0,0.16615966421595096,0.05290111731928662
617.0,0.16688733787275847,0.10930347529779488
618.0,0.16797448538997528,0.03710231219687179
619.0,0.16919671709846787,0.03179347714950813
620.0,0.17048713342618152,0.017307873783202043
621.0,0.1718885504393112,0.0013019617576016226
622.0,0.17321806529261738,0.012721769777349626
623.0,0.17458313441954962,0.12068906085140917
624.0,0.1758854189277542,0.029058935291129948
625.0,0.17684049974826743,0.07186348573903549
626.0,0.17761303943956053,0.057352034735237846
627.0,0.17815777908563585,0.0017838364991391424
628.0,0.1782437544159128,0.09841128499996843
629.0,0.17805890813837583,0.08412953426246456
630.0,0.17791180683147592,0.03522891899402439
631.0,0.1778024054281618,0.04791452579322417
632.0,0.1778452067967569,0.024300664206904844
633.0,0.17778238153847972,0.021496382312015755
634.0,0.17784712186203766,0.023096626280503327
635.0,0.1780079820772261,0.01863047133800148
