time,flux [mJy],error
0.0,4.8773807171649015e-27,0.009974423110754091
1.0,4.878455961245401e-27,0.04415608373767523
2.0,4.879333639497198e-27,0.009915433322799998
3.0,4.879943027104776e-27,0.06315447081509198
4.0,4.8803564396529075e-27,0.027781340512698767
5.0,4.880436259029122e-27,0.048497599149876974
6.0,4.8804899131188394e-27,0.006721953522568946
7.0,4.880176089823815e-27,0.02669455477077833
8.0,4.8794091612634804e-27,0.04215836410572292
9.0,4.878249461154758e-27,0.012929686621565345
10.0,4.876664448172017e-27,0.025071172036361694
11.0,4.875150929710173e-27,0.04598346086328811
12.0,4.87374087058583e-27,0.03397263084677438
13.0,4.872412833326971e-27,0.023385669173956184
14.0,4.870945051890083e-27,0.01790015289074746
15.0,4.869653847641607e-27,0.050238915544522644
16.0,4.8682077928171914e-27,0.021230250595577448
17.0,4.8663801936137934e-27,0.04445468579809457
18.0,4.864575873094963e-27,0.00937898934018102
19.0,4.862724746748139e-27,0.06840459297135534
20.0,4.861015102763482e-27,0.1246855166254842
21.0,4.859447934040385e-27,0.010325347723440154
22.0,4.8581945089397894e-27,0.017064992284978247
23.0,4.857024184156119e-27,0.04637732085272475
24.0,4.8557735724903335e-27,0.03199650099240741
25.0,4.854657074861915e-27,0.05163470862493156
26.0,4.853387120789753e-27,0.063157920298009
27.0,4.8518944240719366e-27,0.03528963204624219
28.0,4.85015917074415e-27,0.01066141172651541
29.0,4.848245598673135e-27,0.006749600896931485
30.0,4.846101065681336e-27,0.0038363956070926806
31.0,4.843514101839097e-27,0.0009011911339825636
32.0,4.840544215183283e-27,0.04583935995929493
33.0,4.836837030498302e-27,0.06482622949794163
34.0,4.832822802808289e-27,0.024984240676906633
35.0,4.828157905824729e-27,0.007618918324444288
36.0,4.822888945301449e-27,0.06797843644936935
37.0,4.817247212828573e-27,0.028082978734071225
38.0,4.811175437949539e-27,0.0646111658955064
39.0,4.8051899715967846e-27,0.010337230351184234
40.0,4.7989522697038525e-27,0.004777398404261152
41.0,4.792765798002705e-27,0.05204058845355136
42.0,4.786656102720191e-27,0.011300803982045957
43.0,4.780431714744726e-27,0.07604643145764153
44.0,4.774369370955384e-27,0.03925238307343733
45.0,4.768397529657749e-27,0.061644144705769614
46.0,4.762730216984152e-27,0.022889320779966593
47.0,4.757484385778363e-27,0.05447369528078497
48.0,4.753045112317259e-27,0.027106387201114357
49.0,4.749460236792244e-27,0.09094104988485271
50.0,4.7464920025902676e-27,0.02176525177796795
51.0,4.744079696891473e-27,0.052267080526066045
52.0,4.742382659903535e-27,0.04667320041561885
53.0,4.741301727736173e-27,0.0431303266745998
54.0,4.740806297889011e-27,0.05714397988326447
55.0,4.740405457458652e-27,0.02092063367525121
56.0,4.740200019871973e-27,0.04271267048471411
57.0,4.739952323023789e-27,0.013931172693832324
58.0,4.739741976247079e-27,0.1133370908048482
59.0,4.739480805235898e-27,0.0671145920565369
60.0,4.7393623614920164e-27,0.0018273711726673474
61.0,4.739355580390421e-27,0.03199883507974937
62.0,4.7396003953063554e-27,0.013826684472305884
63.0,4.739907798083842e-27,0.031203961721654384
64.0,4.740118127266582e-27,0.04709557180597783
65.0,4.7402141920958484e-27,0.06095158072143182
66.0,4.740198922192607e-27,0.04770256388547039
67.0,4.7401314247183725e-27,0.09074689875881878
68.0,4.740444979647055e-27,0.029400737063494567
69.0,4.740896583784128e-27,0.026145241257078823
70.0,4.741317465998975e-27,0.09117455694643306
71.0,4.741727913557946e-27,0.028993918042943045
72.0,4.742024057935237e-27,0.02009749380676858
73.0,4.742314847560044e-27,0.12353077627021017
74.0,4.742201464628858e-27,0.11038062995002221
75.0,4.7418760994116765e-27,0.003665423019881084
76.0,4.7413739087340196e-27,0.042453713829994154
77.0,4.740754073663767e-27,0.009488416999334448
78.0,4.739904648987203e-27,0.004540171951012161
79.0,4.7388788804286436e-27,0.06842199998405031
80.0,4.7374294391754176e-27,0.01964247273081421
81.0,4.735635121469316e-27,0.07546934690643593
82.0,4.7334579669121644e-27,0.046761731734469056
83.0,4.7310887610352885e-27,0.08409323061773863
84.0,4.728297228399765e-27,0.015280636105272197
85.0,4.725449024712349e-27,0.04932245444475542
86.0,4.722826426959603e-27,0.006336649424936125
87.0,4.7198904818216806e-27,0.17147789887615617
88.0,4.7170143525946324e-27,0.041899885728252095
89.0,4.714301700681046e-27,0.011822811135374445
90.0,4.7115566499955625e-27,0.000734348952635993
91.0,4.708785664597619e-27,0.014513580012144473
92.0,4.706012225542072e-27,0.01860520827421907
93.0,4.7031973156608274e-27,0.026109719424360158
94.0,4.7003211468497294e-27,0.005073482186202187
95.0,4.6970856955717916e-27,0.0009655779141134575
96.0,4.693942767322611e-27,0.007368371733247822
97.0,4.691006886975871e-27,0.07747232322281755
98.0,4.6880336078951654e-27,0.026995187526778854
99.0,4.684854950461142e-27,0.0012331430582634998
100.0,4.6817610364901065e-27,0.10358921008537372
101.0,4.678572858037055e-27,0.05364848853330069
102.0,4.6754008648859374e-27,0.059243286712493376
103.0,4.67218413752092e-27,0.021924034734224676
104.0,4.669134819532205e-27,0.06554297771677303
105.0,4.6663464771207096e-27,0.04076379066057885
106.0,4.663618639752364e-27,0.007063689004706825
107.0,4.6607600215306196e-27,0.07570564737612591
108.0,4.657588125675997e-27,0.008193428324910759
109.0,4.65439103919098e-27,0.04292843508723899
110.0,4.650853139444875e-27,0.05536169916907331
111.0,4.647045749811191e-27,0.04271770137113373
112.0,4.642957121331822e-27,0.053480739603967854
113.0,4.6387093605928676e-27,0.009811151761193368
