time,flux,error
1891.0,6.152210884977078e-34,0.01588392436543302
1892.0,6.157341096800335e-34,0.083025968291925
1893.0,6.1628376594293495e-34,0.052279580760422766
1894.0,6.168759309897371e-34,0.04461905679046078
1895.0,6.175009537231135e-34,0.04609572054655197
1896.0,6.181219558152485e-34,0.05536643602417386
1897.0,6.188380132199785e-34,0.03551769733068117
1898.0,6.194904527238262e-34,0.0707740999941807
1899.0,6.20186127764988e-34,0.05345330206375566
1900.0,6.2077065200842035e-34,0.006549597378801571
1901.0,6.213330891956622e-34,0.0019192919451716574
1902.0,6.217993948046004e-34,0.04733189702556856
1903.0,6.222628218988484e-34,0.06762135840134618
1904.0,6.227039873350266e-34,0.044508148042265556
1905.0,6.231463451048174e-34,0.0235772914407273
1906.0,6.2352252369372865e-34,0.008406748725725888
1907.0,6.238311828183815e-34,0.08509309168313484
1908.0,6.2410883834716315e-34,0.021229966230077644
1909.0,6.243868320554043e-34,0.07981768559908503
1910.0,6.248389124097783e-34,0.02042201822506942
1911.0,6.253819467161748e-34,0.11409369614856535
1912.0,6.260786184514724e-34,0.010293639146141988
1913.0,6.267876644356877e-34,0.05505443958854783
1914.0,6.27463540546819e-34,0.036946995881866694
1915.0,6.2810869680234995e-34,0.013866689996199106
1916.0,6.286399498585259e-34,0.05723571019099127
1917.0,6.291904306915071e-34,0.028752775138493114
1918.0,6.296832292669502e-34,0.08625011788088972
1919.0,6.302348570934779e-34,0.0494924579301277
1920.0,6.309017346720231e-34,0.020521647531472276
1921.0,6.316402231080134e-34,0.08039767903926086
1922.0,6.324819860125889e-34,0.013841161085106518
1923.0,6.333967415065822e-34,0.08491763451299296
1924.0,6.344084174435337e-34,0.028354353450643684
1925.0,6.355142106138665e-34,0.10753966020227629
1926.0,6.366747812209237e-34,0.014879357415377421
1927.0,6.379143008355762e-34,0.1071878737603843
1928.0,6.393127796626256e-34,0.06666151058088832
1929.0,6.4084427821297525e-34,0.0186545135055324
1930.0,6.424966699654605e-34,0.005612498701667574
1931.0,6.442552721738424e-34,0.03923942758672086
1932.0,6.460334608167331e-34,0.04624312479382055
1933.0,6.4778108148270935e-34,0.06971136365950906
1934.0,6.495349373527587e-34,0.03271610826729625
1935.0,6.511778480597714e-34,0.050213785309871556
1936.0,6.527020229677204e-34,0.04720218299544388
1937.0,6.542136427505204e-34,0.12259383694362998
1938.0,6.557947412285521e-34,0.06635203413198788
1939.0,6.572802054158405e-34,0.00563500669348703
1940.0,6.588473605688187e-34,0.11030765491437716
1941.0,6.604243944033131e-34,0.019945850492931537
1942.0,6.620175189785559e-34,0.022332340102032222
1943.0,6.636126904415352e-34,0.026778694902008605
1944.0,6.652742648475904e-34,0.00263074920347275
1945.0,6.668492193133168e-34,0.03032119933557308
1946.0,6.684164214189414e-34,0.0259925903086827
1947.0,6.69888056871812e-34,0.04233306657456871
1948.0,6.713317704932249e-34,0.07545190372036467
1949.0,6.728269748802459e-34,0.022678910807100435
1950.0,6.7432514088678974e-34,0.021568429047561052
1951.0,6.7585874594889685e-34,0.007310019298856086
1952.0,6.77442201262354e-34,0.008205068744715589
1953.0,6.7900240993406675e-34,0.10760788859300296
1954.0,6.806556990055377e-34,0.01815268834042578
1955.0,6.824441904314847e-34,0.010351874406229603
1956.0,6.843443070544195e-34,0.08991525433755773
1957.0,6.86328998194094e-34,0.0028202974277648446
1958.0,6.883536241191234e-34,0.029641442719657952
1959.0,6.903764237735165e-34,0.009080469488239807
1960.0,6.925106777324634e-34,0.07759335846934617
1961.0,6.947699592207635e-34,0.018106249477020133
1962.0,6.970923804098075e-34,0.0511979063934751
1963.0,6.993697207345762e-34,0.05124709241384854
1964.0,7.014591476931737e-34,0.0012919784755024595
1965.0,7.033701879135023e-34,0.08946255169141032
1966.0,7.051149855246115e-34,0.031091845956050038
1967.0,7.0678802368600916e-34,0.03306559260436233
1968.0,7.083136517721657e-34,0.11361814279466678
1969.0,7.097725962857715e-34,0.022163944649513496
1970.0,7.112498600787656e-34,0.0534916694174754
1971.0,7.1271918819163775e-34,0.042017853090058135
1972.0,7.141728074653868e-34,0.07436923021433782
1973.0,7.155288007961736e-34,0.07995414586125643
1974.0,7.16748427300002e-34,0.01817928304944115
1975.0,7.178926887680931e-34,0.009011537156745702
1976.0,7.1892890340744985e-34,0.016922609537015326
1977.0,7.198773375015826e-34,0.011716980788898889
1978.0,7.2073923819465685e-34,0.07235932279341761
1979.0,7.215706133817454e-34,0.06719054115238043
1980.0,7.2230767665140744e-34,0.15673537392714404
1981.0,7.2296640581957936e-34,0.06639437182735898
1982.0,7.23685158697496e-34,0.07153684504450968
1983.0,7.24346593411112e-34,0.010428517858824404
1984.0,7.249655512040763e-34,0.07845814224275244
1985.0,7.255119129821623e-34,0.0018618674235757128
1986.0,7.260318598285819e-34,0.07661247848376067
1987.0,7.265725900354204e-34,0.044692333213063
1988.0,7.270669511727203e-34,0.08102631529409458
1989.0,7.275099038435064e-34,0.0474383536957771
1990.0,7.279007646003748e-34,0.0030355575587590698
1991.0,7.282843046227315e-34,0.0035940575063907586
1992.0,7.285944559224893e-34,0.024480208190395897
1993.0,7.288352359637715e-34,0.06093793275605896
1994.0,7.288655129582637e-34,0.04309271462455401
1995.0,7.286805082999837e-34,0.01130390053415521
1996.0,7.283224328369028e-34,0.024812174720575543
1997.0,7.278636347541443e-34,0.04476017700916621
1998.0,7.2731343165402925e-34,0.009470502704043468
1999.0,7.2661783701603795e-34,0.09995354536663385
2000.0,7.25748961981609e-34,0.033574045559552276
2001.0,7.247822516759546e-34,0.01626371614380893
2002.0,7.23613576368185e-34,0.015736772777311996
