time,normalised_flux [arbitary unit],error
0.0,0.505117207625057,0.02648333189150187
1.0,0.5060120965296943,0.05147294184689971
2.0,0.5069181394652799,0.0076385338529701245
3.0,0.5078414231737248,0.042902167224902366
4.0,0.5088224177517624,0.023303265302502384
5.0,0.5097480477115178,0.013552661792089441
6.0,0.510678040661568,0.03786696591707325
7.0,0.511715549153185,0.08542909612264284
8.0,0.5127744187330041,0.012967664675390048
9.0,0.5138367485092298,0.013636576104453506
10.0,0.5148715450269672,0.0015254815594501474
11.0,0.516007054142855,0.03271590832471188
12.0,0.517271164955972,0.03588208009170906
13.0,0.5186932514766044,0.013625030034396773
14.0,0.5203327586429379,0.0582315891703576
15.0,0.5222017893356675,0.009430937654218584
16.0,0.5242911487665547,0.03274181107607021
17.0,0.5264941515627394,0.03742427999370628
18.0,0.5288392729951794,0.0779807193669173
19.0,0.5313894401847887,0.06304422083834842
20.0,0.5340374704855462,0.03152080226950514
21.0,0.5367857555073329,0.03160588578140367
22.0,0.5396488512389529,0.014560772751483306
23.0,0.5426331647413195,0.041563205058333705
24.0,0.545710362784429,0.010454544095224914
25.0,0.5488398106741914,0.0352560829296549
26.0,0.5520446752241118,0.07785796695125702
27.0,0.5553315805694703,0.08700416574566995
28.0,0.5587127728687362,0.05873519113660783
29.0,0.5621637253520871,0.01862505963339132
30.0,0.5656332393586309,0.0181898938234654
31.0,0.5690477252206952,0.02426232218209529
32.0,0.572440654091259,0.08339559872059006
33.0,0.575831931584894,0.02046226060154128
34.0,0.5792641755121751,0.02437309957485056
35.0,0.5826486817999021,0.0034256333368851686
36.0,0.5859804850399254,0.011744030726348921
37.0,0.5892556848651094,0.009141745371282175
38.0,0.5924420536610087,0.051267305474544736
39.0,0.5955865256789306,0.01976184378779362
40.0,0.598770080705065,0.05383720496042951
41.0,0.6019704601241457,0.02265470331539557
42.0,0.6051988770324918,0.025233771235471082
43.0,0.6084567022132531,0.024546857607185397
44.0,0.6116731008971759,0.019168176716202356
45.0,0.6148502041054241,0.09127496015184361
46.0,0.6180065715014886,0.055112151181376225
47.0,0.6210710567728251,0.017846299826560382
48.0,0.6240385797570506,0.011218611317802808
49.0,0.6269140790240044,0.08942592385402162
50.0,0.6296534663869673,0.04911108605491635
51.0,0.6322768981668976,0.07012697143576872
52.0,0.6348242814126424,0.04106703516887051
53.0,0.6373122588407129,0.0193488615607369
54.0,0.6397399846826122,0.059304916038387494
55.0,0.6420934301049833,0.0602641422984122
56.0,0.6444027745605924,0.007666879401251614
57.0,0.6466293313950311,0.09157377487850354
58.0,0.6487139131464095,0.040771330314059495
59.0,0.6505981495802474,0.053620934782900975
60.0,0.6522952073346777,0.041921433870692526
61.0,0.6538489823197973,0.10499916963627823
62.0,0.6552637255464462,0.012184053231040133
63.0,0.6565730457081178,0.0017456253896676146
64.0,0.6578175366006875,0.03966306726465341
65.0,0.6591311879685882,0.05555209240589751
66.0,0.6605434839693718,0.12487399058535205
67.0,0.662060828345206,0.14190989718498348
68.0,0.6635920608497106,0.0530256218028053
