time,normalised_flux [arbitary unit],error
0.0,0.6404764281313973,0.014811582719910364
1.0,0.6474373589668078,0.0857028296360393
2.0,0.6538915039235631,0.007961710061414001
3.0,0.6598783970238378,0.06318638109381035
4.0,0.6656041324107097,0.0832524703395221
5.0,0.6705755794603669,0.020613613583053497
6.0,0.6750956916875964,0.026869837343840904
7.0,0.6796624708180989,0.0141339224582385
8.0,0.6839075344716544,0.05462704071955689
9.0,0.6877840459055122,0.006205914386691351
10.0,0.6911846589295285,0.09185403439338721
11.0,0.6947301209694897,0.0004277463003155374
12.0,0.6985745836975837,0.05085081008124064
13.0,0.7028748833119599,0.09261713283475181
14.0,0.7079166784225769,0.03566634951960384
15.0,0.7137574737005837,0.08811144487704392
16.0,0.7203486361856007,0.04152586845212987
17.0,0.7271838272306819,0.039058363309112276
18.0,0.7343634546050481,0.04378409136102752
19.0,0.7421348020605204,0.0306990654234713
20.0,0.7499678011501351,0.02882273264784911
21.0,0.7578544444774454,0.0022807141387429586
22.0,0.7658562073183262,0.01859777757824892
23.0,0.774003202280618,0.022198000451974616
24.0,0.7821682328178314,0.02091016743265584
25.0,0.7901656441931958,0.08428640252337759
26.0,0.7981002485917897,0.005873749399398481
27.0,0.8059998433200324,0.0017476011193867176
28.0,0.8139261848214477,0.10231965681240551
29.0,0.8217817618860543,0.09048450963657438
30.0,0.8293528226098469,0.09297618028134635
31.0,0.8363264342439569,0.020715341696197563
32.0,0.8428796847574676,0.006197981343583039
33.0,0.8491291144674823,0.013697878858702016
34.0,0.8552905066014316,0.06631892462540807
35.0,0.8609748153686175,0.056948690533313265
36.0,0.866182197291399,0.0491420609908695
37.0,0.8709225954317276,0.03834815175116642
38.0,0.875081815540243,0.05880301382268982
39.0,0.8789081603972149,0.012546119839058005
40.0,0.882803123193365,0.08881025120050158
41.0,0.8866920133278151,0.08163473830754464
42.0,0.8906518075905938,0.036686174392750286
43.0,0.8947116013922793,0.005202440533448964
44.0,0.8985644617430223,0.04406124732269657
45.0,0.9022312760355772,0.004418656236620665
46.0,0.9057977797559014,0.01338354466803893
47.0,0.9089380344957548,0.10617632114900868
48.0,0.9116383879590905,0.06984245438157004
49.0,0.9139407590425388,0.021641363430520526
50.0,0.9156723258587635,0.018748436235156325
51.0,0.9169558347726293,0.024722272153089475
52.0,0.9179989972068651,0.03806955837480535
53.0,0.9188943068577519,0.003550440259401487
54.0,0.9196507746863727,0.024676592524751812
55.0,0.9202197810896341,0.00018114086182506473
56.0,0.9207572591014518,0.024014355473918794
57.0,0.92110461302106,0.08416836406198966
58.0,0.9210077681947589,0.06203631194176612
59.0,0.9202151984038345,0.010180750943969412
60.0,0.9188032393283018,0.021414613034690576
61.0,0.9169886267808578,0.008272963211784471
62.0,0.9148071033619536,0.059662056798410606
63.0,0.9124327278431051,0.05244402582089963
64.0,0.910069605069453,0.02843054163554435
65.0,0.9083438153047447,0.043563213480726296
66.0,0.9073948278321722,0.03302854040207894
67.0,0.9072463576247828,0.05870309269041495
68.0,0.9074666525268232,0.02655656866645989
69.0,0.9081221461592639,0.007595026455726158
70.0,0.9093597384574653,0.02886128117996191
71.0,0.9105169632542364,0.07858753687465911
72.0,0.9114465725166397,0.0013924190253356253
73.0,0.912062546144444,0.037052776670206476
74.0,0.9123557169413384,0.0030004533478561824
75.0,0.9125449769997722,0.05702442120935452
76.0,0.9129928195358461,0.008641233772017658
77.0,0.9132736173766444,0.0207500835554812
78.0,0.9133177640101227,0.04265643124308206
79.0,0.9130093154145081,0.0715067603711966
80.0,0.9124227522617778,0.06664026676787439
81.0,0.9114515090933633,0.08883455094646248
82.0,0.9099812760961119,0.046739151311553026
83.0,0.9084529016483069,0.11566009668485336
84.0,0.9067520713340862,0.01580707878748581
85.0,0.9046472811176686,0.01711422798802908
86.0,0.9020422216315096,0.02021472103147469
87.0,0.8989202020339289,0.003156494998820126
88.0,0.8953066964716326,0.041063253720887954
89.0,0.8911777795644443,0.045682782024436694
90.0,0.8868787691344941,0.0908913206630538
91.0,0.8829203495841762,0.016703147418168543
92.0,0.8793669303524405,0.04538293124733826
93.0,0.8763008335957172,0.04183855213264942
94.0,0.8736973841729999,0.08063642973760435
95.0,0.8711802071656024,0.0757091065503899
96.0,0.8688126020422936,0.01155093411086381
97.0,0.8667680260561342,0.05497657964847417
98.0,0.8645840895528217,0.004350069286383034
99.0,0.8620399959148243,0.0023652250020528578
100.0,0.8588900768263221,0.011981195704474847
101.0,0.8556947845876273,0.04891103080998354
102.0,0.8525057767504589,0.07615000680896473
103.0,0.8493640877041198,0.008118151869101736
104.0,0.8465430000369969,0.0005145658166859206
105.0,0.8441176158688791,0.00010375109596831996
106.0,0.8420981668429697,0.05134002894254838
107.0,0.8406527035724805,0.07375802415156828
108.0,0.8396293020182442,0.050534685799390244
109.0,0.8387675660636678,0.0371613770008659
110.0,0.837804951363408,0.019761103292502982
111.0,0.8367722411855174,0.04128896816256353
112.0,0.8358227175462909,0.0044809928919625815
113.0,0.834608562044327,0.09529089373999639
114.0,0.8330532020916397,0.02840428601435968
115.0,0.8310921409530256,0.025787827264267645
116.0,0.8287248168144198,0.06319651011815973
117.0,0.825994840324135,0.007534907189360906
118.0,0.822992237578767,0.03477591557481515
119.0,0.8196833403638669,0.00029694071932512994
120.0,0.8159574940331309,0.05244501857313573
121.0,0.8116379512417807,0.045360243409162386
122.0,0.8068220060286204,0.04227206710337838
123.0,0.8012801466718836,0.02631216703863791
124.0,0.7947053766432444,0.009104988940478323
125.0,0.7877057995953101,0.047276939472355305
126.0,0.780173870291478,0.01006922716413721
127.0,0.7719090740120508,0.07552623659916378
128.0,0.7630184668658799,0.02857392075260496
129.0,0.7536699438009753,0.033279464347731595
130.0,0.7440978216509438,0.00018081504753515352
131.0,0.7342363206245304,0.07733359191062099
132.0,0.7244514614995515,0.010720300663049121
133.0,0.7152313007012759,0.09386564090280486
134.0,0.7061011179867943,0.054416760490475384
135.0,0.6972089431832401,0.0040774256670263725
136.0,0.688741458560561,0.027653095553419146
137.0,0.6806592836212918,0.061148238096041946
138.0,0.6728144468654002,0.01656543180147509
139.0,0.6649897938878511,0.02999933715811709
140.0,0.6575135382065791,0.03841916596488387
141.0,0.6503630305851271,0.04180650634139939
142.0,0.6434931618786026,0.09052908802918057
143.0,0.6371721023366532,0.03935163686313429
144.0,0.6315182735333377,0.02923854682087342
145.0,0.6266432617161413,0.08541603959338416
146.0,0.6229997653528462,0.08149911220039116
147.0,0.620698819163349,0.01989991616475492
148.0,0.6197731292081875,0.011888981672629846
149.0,0.6198053079212259,0.04875692052893142
150.0,0.6206088515267081,0.06646682846671335
