time,normalised_flux [arbitary unit],error
0.0,0.5304083773332925,0.054113307982470486
1.0,0.5326993446259072,0.002128482264254709
2.0,0.5349570837253131,0.02934566655362313
3.0,0.5371913544960909,0.09740880713496737
4.0,0.5394666657450746,0.017049567091877407
5.0,0.5416051906836644,0.017732682059455093
6.0,0.5436993371754557,0.03666729635537994
7.0,0.545908931104464,0.06611094300685243
8.0,0.5480972597598217,0.06092854693548207
9.0,0.5502374120150795,0.04008452757361644
10.0,0.5522817428728232,0.04843681240939298
11.0,0.5544344191647432,0.05746689165135093
12.0,0.5567422569279171,0.021839777121268254
13.0,0.5592546472504153,0.027863954248585832
14.0,0.5620692181855144,0.07744147355399994
15.0,0.5652070525200316,0.08518350883666598
16.0,0.5686565293547082,0.007342929018544131
17.0,0.5722502782634677,0.07886973232041654
18.0,0.5760296935794081,0.03895608196460493
19.0,0.5800873101159896,0.10829706793544801
20.0,0.5842464872567892,0.02481240331260677
21.0,0.588507328157129,0.05426052328178587
22.0,0.5928925878617466,0.035922009554873784
23.0,0.5974150424104153,0.0025294145424380643
24.0,0.6020324855717567,0.050615977901498146
25.0,0.6066802940289571,0.01118661814739889
26.0,0.6113927237774941,0.0966880050924999
27.0,0.6161747646999529,0.06249404053016307
28.0,0.6210437680096369,0.024420803970334498
29.0,0.6259631900426895,0.024695862183879886
30.0,0.6308579394948782,0.07037562592304923
31.0,0.6356178520255676,0.00995149247801714
32.0,0.6402981862686572,0.04544935528609262
33.0,0.6449312460586168,0.017795489482150217
34.0,0.6495817347437837,0.05513139679999068
35.0,0.6541072584904289,0.06126205290581689
36.0,0.6584983162858229,0.0543588779165681
37.0,0.662750096665153,0.02720771133406116
38.0,0.6668163854868472,0.026489817696156184
39.0,0.6707748726384574,0.02194990084257911
40.0,0.6747558452672463,0.08633540305839311
41.0,0.6787259980464508,0.055202302765055646
42.0,0.6827052639859682,0.05496714585240953
43.0,0.6866990195342437,0.06670682745199223
44.0,0.6906004856630966,0.031677232108690966
45.0,0.6944166111236395,0.11165571121726313
46.0,0.6981771459110366,0.013192898573313344
47.0,0.7017695388454347,0.005784859852097065
48.0,0.7051845358958735,0.03812001149550424
49.0,0.7084320436643206,0.06709330594349185
50.0,0.711447274954928,0.010929987939539225
51.0,0.714267319942585,0.05026415357848677
52.0,0.7169590402092568,0.03384253764771291
53.0,0.7195490541775926,0.024987818680623372
54.0,0.7220336296267695,0.011216510159020834
55.0,0.7243898185632203,0.06180911644271423
56.0,0.7266666468787453,0.007174851682399203
57.0,0.7288085258958884,0.1097383227987987
58.0,0.7307289193445771,0.037660815216772225
59.0,0.7323421226591157,0.047979077908233234
60.0,0.7336709736876112,0.03316929445359231
61.0,0.7347838663269364,0.010117997766238514
62.0,0.7356863370878465,0.03215145302149954
63.0,0.7364318316576185,0.04067262653763905
64.0,0.7370859638793663,0.01708087169699243
65.0,0.7378627993243067,0.021092003163066746
66.0,0.7388128294778964,0.044475334166652954
67.0,0.7399490252390426,0.001875315019009453
68.0,0.7411311159784992,0.02214394324290539
69.0,0.7423916100738106,0.001962569105109557
70.0,0.7437935439195623,0.06055498118425939
71.0,0.7451230672908987,0.022896139853658612
72.0,0.7463401435689189,0.07143064787735416
73.0,0.7474219554745558,0.053610221434145115
74.0,0.7483675043545629,0.11182316726178805
75.0,0.7492515896320603,0.03666009312584068
76.0,0.7501975946625598,0.1300121342529636
77.0,0.7510590422742079,0.025342562150053368
78.0,0.751809980349438,0.03265762048333859
79.0,0.752409477131043,0.014849880743261108
80.0,0.7528824136223979,0.024565182372156213
81.0,0.7531912044716541,0.009712021360297701
82.0,0.7532955830625777,0.003878735867959747
83.0,0.7533436934322612,0.10309131852688298
84.0,0.7532928159817471,0.05989717530906983
85.0,0.7530583556516272,0.054827463858313524
86.0,0.7526021088945851,0.010641896661854307
87.0,0.751912508452297,0.004865298738118275
88.0,0.7509931218801724,0.0025456724555101232
89.0,0.7498309942460901,0.11589407621926243
90.0,0.7485392434787826,0.0835839560007751
91.0,0.7472892544595442,0.03216338635738737
92.0,0.7461018348278033,0.03829327399243301
93.0,0.745007510970696,0.01275517099943083
94.0,0.7440014181547375,0.08709145087046272
95.0,0.7429605642400057,0.04244214205646679
96.0,0.7419122846590382,0.037487485940251496
97.0,0.7409218741873445,0.046973712921889454
98.0,0.7398366522495369,0.03070296136156689
99.0,0.7385851699170813,0.011210769176131875
100.0,0.7370862479722375,0.1468731872129696
101.0,0.735533589389319,0.01063145339350223
102.0,0.7339456949610494,0.015676063765135088
103.0,0.7323358919912574,0.028391297948376117
104.0,0.7307962409991704,0.08413301005035782
105.0,0.7293515805433062,0.02581432728777146
106.0,0.7280080534367801,0.010292741119008865
107.0,0.7268296517737137,0.03929726682690815
108.0,0.7257728933668707,0.03104423966179557
109.0,0.7247575656523019,0.03611522006417637
110.0,0.7237002961793333,0.03596686021901214
111.0,0.7226161865892791,0.09804342956218909
112.0,0.721560733384685,0.05708542286542909
113.0,0.7204170392700584,0.039793832853376634
114.0,0.7191599640242207,0.01700916797079788
115.0,0.7177656659880273,0.024607509103729358
116.0,0.716231731022848,0.021748094664060302
117.0,0.7145683883939986,0.015689565097241797
118.0,0.7128007330112779,0.06635820202526926
119.0,0.7109110924477036,0.045530994256040104
120.0,0.7088563996887592,0.10397430668495983
121.0,0.7065705577467646,0.05088936777979374
122.0,0.7040810118267227,0.0213337279760432
123.0,0.7013018786582433,0.10295399324337498
124.0,0.6981189948688464,0.00432832441310371
125.0,0.6947305851385761,0.019998436429677975
126.0,0.6910902520103752,0.05970867550870095
127.0,0.6871195734472563,0.003279824325042448
128.0,0.6828456720240975,0.07583675927615924
129.0,0.6783173305961999,0.043393834350486625
130.0,0.673607808468549,0.03520177524480119
131.0,0.6686888237393053,0.0007081506175264389
132.0,0.663681309559518,0.12756686627368463
133.0,0.6587504085994091,0.0029552309988085564
134.0,0.653733474888036,0.008913164958013009
135.0,0.6486842643754454,0.03360655587324709
136.0,0.6436722560069786,0.07288680329135439
137.0,0.6386924303966904,0.042076369211185266
138.0,0.6337029248803897,0.024621404891599336
139.0,0.6286365484432117,0.005272956406746615
140.0,0.6236125946021984,0.03293532694352705
141.0,0.6186306222539533,0.03138797016229857
142.0,0.6136840026627377,0.01013528891698726
143.0,0.608873900849347,0.05143082307677738
144.0,0.6042508930741395,0.009992974814011709
145.0,0.5998637963078068,0.03285894173047244
146.0,0.5958781137185021,0.034523911050085974
147.0,0.5923449111354038,0.047947581226548824
148.0,0.5892922615038253,0.11610336064106774
149.0,0.5865959857572931,0.07215768057836089
150.0,0.5842118988154078,0.019655277139813424
151.0,0.5820843997525764,0.03919134583994727
152.0,0.5802792362795027,0.042155397502083455
153.0,0.5787793024286665,0.03137476743424022
154.0,0.5775711267222701,0.10401026671045766
155.0,0.5766568619115924,0.09311748760650196
156.0,0.5759336792493687,0.01625935894440637
157.0,0.5752461746683278,0.034592995636086026
158.0,0.5746419308131246,0.023223359537407146
159.0,0.5740520274823149,0.04694582544560872
160.0,0.5734058502686687,0.06061694116087171
161.0,0.5727585385262681,0.006528026807815607
162.0,0.5721044186589177,0.010615450315813986
163.0,0.5714383557325873,0.060064395776011005
164.0,0.5708602212508823,0.03997156589582349
165.0,0.5703878673598558,0.010143419020497963
166.0,0.5700241894991273,0.02076575872677778
167.0,0.5698242220676356,0.059918919478443924
168.0,0.5697532917073405,0.05340674697459226
169.0,0.5697468383843581,0.026949232215692977
170.0,0.569723483604362,0.014230871726324056
171.0,0.5696496206747989,0.004127428863183311
172.0,0.5695042717254285,0.07031003675570142
173.0,0.5692969868822187,0.12901796274581281
174.0,0.5690438758812543,0.014399879144160792
175.0,0.5687770990915718,0.07270754972035916
176.0,0.5686988525605913,0.012120746471285332
177.0,0.5688084555756949,0.06118991681131333
178.0,0.5690553177275761,0.04256141616703687
179.0,0.5693479395993267,0.07632936239100985
180.0,0.5696530500571235,0.01847254940768037
181.0,0.5699420825994786,0.03908681353732589
182.0,0.5701644376536306,0.040379311625189665
183.0,0.5703322436531157,0.01976214055959094
184.0,0.5704883373032555,0.046814424741655314
185.0,0.5704686395311032,0.03623598532107095
186.0,0.5702921941898709,0.0016400664660809186
187.0,0.5700054301872548,0.023580662727389574
188.0,0.5696247443512247,0.02818843378747033
189.0,0.56917178273838,0.11339636603609578
190.0,0.5686746435597966,0.01713269940447493
191.0,0.568082315331773,0.004898361997696953
192.0,0.5674003195770306,0.01201223068089964
193.0,0.5666364900982441,0.004815183557959795
194.0,0.5656764906325433,0.10971932202237702
195.0,0.5645108382381955,0.03471380849617391
196.0,0.5631494571030661,0.00145606995689477
197.0,0.5615797506342664,0.12265177247934494
198.0,0.5598454044147607,0.03593965897175909
199.0,0.5580167975609334,0.01066956443574049
