time,flux [mJy],error
0.0,4.9865569284404446e-27,0.023158154484867036
1.0,5.005350430440758e-27,0.027266369162544952
2.0,5.037953939568415e-27,0.06108185053411291
3.0,5.084367455823415e-27,0.06305083351228039
4.0,5.1220822854081564e-27,0.018616539500078286
5.0,5.128262587500682e-27,0.03528381902563827
6.0,5.102908362100993e-27,0.027496365438819066
7.0,5.120281190364749e-27,0.07037864059684204
8.0,5.125430580912036e-27,0.012356434549095172
9.0,5.118356533742855e-27,0.009983048878269535
10.0,5.112415194044669e-27,0.03207122743789502
11.0,5.112165003974646e-27,0.10411492358888857
12.0,5.117605963532787e-27,0.052863902455220324
13.0,5.1171180811265216e-27,0.012154884237443563
14.0,5.13106797410912e-27,0.04838578647500344
15.0,5.159455642480582e-27,0.013942041941436832
16.0,5.172279140747432e-27,0.0028897054848267866
17.0,5.1779932902238524e-27,0.033733666186333576
18.0,5.176598090909844e-27,0.0384391397958785
19.0,5.182316426187108e-27,0.008550092076820509
20.0,5.186791672026127e-27,0.011541246602574317
21.0,5.1900238284269025e-27,0.07004453948706306
22.0,5.218792317409135e-27,0.07827713091507368
23.0,5.228693288486665e-27,0.11449682418812457
24.0,5.219726741659491e-27,0.05987923483565234
25.0,5.222270423567669e-27,0.038286645582500445
26.0,5.211942086428579e-27,0.08029625618415956
27.0,5.188741730242219e-27,0.03465877420051371
28.0,5.128342776833287e-27,0.03007505731521576
29.0,5.103579559747105e-27,0.07818655457338959
30.0,5.1144520789836724e-27,0.017926272302674986
31.0,5.129859263749099e-27,0.08673384463175182
32.0,5.1274875247906454e-27,0.021361189971655647
33.0,5.107336862108311e-27,0.0328646142550451
34.0,5.153758156709641e-27,0.036041142483951606
35.0,5.1589132168258365e-27,0.02085205687510638
36.0,5.122802042456899e-27,0.08492532264465698
37.0,5.120113220849486e-27,0.030349192027888907
38.0,5.114871667885269e-27,0.009928714106991423
39.0,5.107077383564246e-27,0.06700507401248242
40.0,5.137261371587419e-27,0.007744332234340809
41.0,5.1665930451364874e-27,0.05532371908540421
42.0,5.1950724042114524e-27,0.06825533475403887
43.0,5.194299213439532e-27,0.06469155257709573
44.0,5.1959892010679716e-27,0.005641861864225834
45.0,5.200142367096769e-27,0.020762025157320993
46.0,5.176358416985943e-27,0.09315978587220539
47.0,5.1406533811743075e-27,0.03499028898855013
48.0,5.093027259661862e-27,0.03927139696461377
49.0,5.081866011734924e-27,0.03872434397453421
50.0,5.076317189720558e-27,0.055150496277573915
51.0,5.0763807936187645e-27,0.03407660485648683
52.0,5.1001077846054334e-27,0.03383347149089958
53.0,5.123406539473092e-27,0.036313670026185456
54.0,5.14627705822174e-27,0.008526721776696672
55.0,5.133886044106874e-27,0.07544289355700287
56.0,5.1224948221550535e-27,0.07388074322548975
57.0,5.112103392366279e-27,0.002932402235974663
58.0,5.085374278761476e-27,0.05503476975809607
59.0,5.054688604743742e-27,0.037101809658155065
60.0,5.020046370313076e-27,0.08293873383587905
61.0,4.979449185792669e-27,0.006026226119833375
62.0,4.9793496132690445e-27,0.00010046993320860017
63.0,5.019747652742202e-27,0.11106415095695328
64.0,5.005519670471169e-27,0.05167024168446016
65.0,4.992152685899613e-27,0.03583890384798311
66.0,4.979646699027534e-27,0.03837667396728228
67.0,4.949315809945615e-27,0.02114878377051475
68.0,4.941507672569624e-27,0.09271464426733866
69.0,4.956222286899565e-27,0.008976003894877009
70.0,4.918093518929195e-27,0.019752576366136858
71.0,4.895595841343493e-27,0.008969283216378994
72.0,4.8887292541424624e-27,0.013387579050378441
73.0,4.8668888454474656e-27,0.010729517736103398
74.0,4.859287908313616e-27,0.049419645200005566
75.0,4.8659264427409125e-27,0.03047952723505253
76.0,4.852716657324023e-27,0.04201783363228441
77.0,4.832194353477846e-27,0.13636360690561838
78.0,4.804359531202378e-27,0.12920110776206245
79.0,4.802201921184387e-27,0.021437354183191343
80.0,4.8050848763492406e-27,0.042229455380106695
81.0,4.813008396696939e-27,0.026990697555210094
82.0,4.812878786820089e-27,0.006053550090945275
83.0,4.8153494372863814e-27,0.04689128417725141
84.0,4.8204203480958176e-27,0.01658992945242965
85.0,4.8047976344221815e-27,0.0549804971559433
86.0,4.792246523696729e-27,0.002079750721530014
87.0,4.7827670159194604e-27,0.016196550147194705
88.0,4.766559392754218e-27,0.016976834729606743
89.0,4.7538816567178835e-27,0.031681402784568324
90.0,4.744733807810455e-27,0.03595800748267461
91.0,4.725684244601425e-27,0.03879878991062499
92.0,4.69667124880071e-27,0.008544975070582382
93.0,4.657694820408312e-27,0.17401653383906152
94.0,4.661062787490915e-27,0.04603410300197168
95.0,4.658032276220157e-27,0.02024275648262766
96.0,4.648603286596037e-27,0.05377748386187351
97.0,4.612202386235724e-27,0.044141689152997515
98.0,4.599045857128364e-27,0.029787139847558958
99.0,4.609133699273956e-27,0.10641901228853022
100.0,4.588929499361616e-27,0.025052044014451783
101.0,4.579396453176509e-27,0.02190400108688487
102.0,4.5805345607186344e-27,0.0072571134083808195
103.0,4.596581808718199e-27,0.0027413481268031776
104.0,4.6059357918849736e-27,0.03973290699887382
105.0,4.608596510218959e-27,0.07869095832533704
106.0,4.633494451481767e-27,0.02119156583848968
