time,normalised_flux [arbitary unit],error
0.0,0.7104880449501423,0.002126953701489536
1.0,0.719147568218253,0.07654661755144124
2.0,0.7268457682764023,0.00462238677349043
3.0,0.733659962001442,0.004950415564203869
4.0,0.7399432174282501,0.05253269182937448
5.0,0.7449721269826086,0.015297628754919596
6.0,0.749269276026171,0.021923722901730305
7.0,0.7536588106179505,0.01850820822568513
8.0,0.7575961739099619,0.04796276963202942
9.0,0.7610144402470722,0.026916480163808845
10.0,0.7637487992665352,0.0071222708754684685
11.0,0.7667786427045828,0.01001767400024937
12.0,0.7703630584152003,0.08570230580244982
13.0,0.7747563674695633,0.024682204376243196
14.0,0.7803986214285014,0.024350766299018972
15.0,0.7873510766593176,0.04195647014211069
16.0,0.7954845343839863,0.04950606919395969
17.0,0.803944002416295,0.06823791150412162
18.0,0.8128357105428209,0.0010934954394539937
19.0,0.8225238847946698,0.013560366994508195
20.0,0.8321777319704785,0.06585873944028972
21.0,0.8417820971947434,0.009485130603999789
22.0,0.8514344527155674,0.08512850761208957
23.0,0.8611859363246768,0.0033817115033459885
24.0,0.8708410681540374,0.023151087705452548
25.0,0.8801142214057289,0.022351207844283915
26.0,0.8891795638944205,0.005285999773357747
27.0,0.8980979701772764,0.0013881065812750744
28.0,0.9069832311753362,0.021277110638572405
29.0,0.9156970974851263,0.07109877796462324
30.0,0.9239200460610217,0.02281816817403927
31.0,0.9311735016358323,0.026433532946774432
32.0,0.937744556391404,0.005400191839047897
33.0,0.9438374846466956,0.037043335210203636
34.0,0.9498221705275798,0.030414557504074752
35.0,0.955126587568669,0.032036286209509955
36.0,0.9597680203701794,0.05671557968611138
37.0,0.9637681365141152,0.038863848188397776
38.0,0.966954103481736,0.01455207316365129
39.0,0.9697290587288002,0.027706378916338488
40.0,0.972747256252088,0.03350629488636483
41.0,0.9759163026235543,0.0030181247196169325
42.0,0.9793566759486316,0.03555202983955556
43.0,0.9830910462902885,0.035983408526866587
44.0,0.9866057707062421,0.012420965335251912
45.0,0.989905149298295,0.03654367929756929
46.0,0.9931136655840233,0.08208516144048922
47.0,0.995727850032117,0.01378332746703872
48.0,0.9977361910406047,0.03541925261690536
49.0,0.9992153532953201,0.0007889608560497588
