time,flux [mJy],error
0.0,4.883688621627137e-27,0.023158154484867036
1.0,4.903577189535093e-27,0.027266369162544952
2.0,4.9380804505724566e-27,0.06108185053411291
3.0,4.987198404739228e-27,0.06305083351228039
4.0,5.027110814322102e-27,0.018616539500078286
5.0,5.03365123227384e-27,0.03528381902563827
6.0,5.0068196585944434e-27,0.027496365438819066
7.0,5.0252047724849345e-27,0.07037864059684204
8.0,5.030654209401088e-27,0.012356434549095172
9.0,5.023167969342903e-27,0.009983048878269535
10.0,5.016880437724281e-27,0.03207122743789502
11.0,5.016615669497611e-27,0.10411492358888857
12.0,5.022373664662893e-27,0.052863902455220324
13.0,5.021857354165362e-27,0.012154884237443563
14.0,5.03662008406469e-27,0.04838578647500344
15.0,5.066661854360877e-27,0.013942041941436832
16.0,5.0802325564095704e-27,0.0028897054848267866
17.0,5.0862796598124435e-27,0.033733666186333576
18.0,5.0848031645694956e-27,0.0384391397958785
19.0,5.0908546976728214e-27,0.008550092076820509
20.0,5.095590708596844e-27,0.011541246602574317
21.0,5.099011197341565e-27,0.07004453948706306
22.0,5.1294559780281466e-27,0.07827713091507368
23.0,5.139933862119513e-27,0.11449682418812457
24.0,5.130444849615663e-27,0.05987923483565234
25.0,5.1331367476113744e-27,0.038286645582500445
26.0,5.1222065955533054e-27,0.08029625618415956
27.0,5.097654393441455e-27,0.03465877420051371
28.0,5.033736094104647e-27,0.03007505731521576
29.0,5.007529965804038e-27,0.07818655457338959
30.0,5.019036008539628e-27,0.017926272302674986
31.0,5.035340944174961e-27,0.08673384463175182
32.0,5.032831007956881e-27,0.021361189971655647
33.0,5.011506199885388e-27,0.0328646142550451
34.0,5.060632385629712e-27,0.036041142483951606
35.0,5.066087822471064e-27,0.02085205687510638
36.0,5.027872510409446e-27,0.08492532264465698
37.0,5.025027015667141e-27,0.030349192027888907
38.0,5.019480046184272e-27,0.009928714106991423
39.0,5.01123160196084e-27,0.06700507401248242
