time,normalised_flux [arbitary unit],error
0.0,0.48079746755899216,0.05956545599770712
1.0,0.47750397049297455,0.089464901802905
2.0,0.4741630610083749,0.04092732120161521
3.0,0.47075565910288064,0.058323048685337414
4.0,0.4672987163657226,0.031920315619819464
5.0,0.463799990275601,0.07182588528952137
6.0,0.4603086161614867,0.09495543757278546
7.0,0.45685325491112777,0.07240497543817442
8.0,0.45333727140567076,0.026767896066306193
9.0,0.4497268536804099,0.005074668932205842
10.0,0.44619206873217565,0.011586643073766119
11.0,0.4427893559574621,0.0024494572709488982
12.0,0.43953945983965187,0.013940533502448439
13.0,0.4364875391982346,0.0176500905616405
14.0,0.4334650294117897,0.03503848619579542
15.0,0.43040190404126133,0.04125980351517716
16.0,0.42752439261815944,0.02723231937465715
17.0,0.4248940150168925,0.012015732706213674
18.0,0.42262886206129013,0.011142828439968748
19.0,0.4208291048262438,0.03340360267140628
20.0,0.41951160273779786,0.04593965393510199
21.0,0.41871654638659983,0.003130948189728241
22.0,0.41832340368293197,0.016730579962713956
23.0,0.4182709804247684,0.0007214349018849946
24.0,0.41839490352636843,0.04656118454035907
25.0,0.4185795868574567,0.007052259221666699
26.0,0.41893492930552173,0.008898803065367672
27.0,0.41947234358004015,0.0747402000172497
28.0,0.42007842842138365,0.04245697793486256
29.0,0.4207294925439624,0.030064189481115264
30.0,0.4215615285433485,0.0573630720731154
31.0,0.4226163646862144,0.052465261629054974
32.0,0.42383547417002626,0.04525509570966763
33.0,0.42521582730092555,0.04264163913021934
34.0,0.42682314655068393,0.043587676616964346
35.0,0.4286754341488034,0.040836196030666225
36.0,0.43072660609928387,0.11005614669947479
37.0,0.43296327518967936,0.02956240152821067
38.0,0.43540235707609765,0.03890584588323024
39.0,0.4380398126839003,0.04442383914510335
40.0,0.44080158791614554,0.069096927286137
41.0,0.4436535293831975,0.058167460901572036
42.0,0.4467407434283204,0.06468896428084141
43.0,0.45011440173375816,0.018560661852314305
44.0,0.453663474260378,0.006448263279341367
45.0,0.45736711744223785,0.08544415212098465
46.0,0.46121901215858513,0.006063337487057705
47.0,0.4651905767798176,0.10187712538355534
48.0,0.46940473036203395,0.01207428634844809
49.0,0.4739091501472237,0.029721826477469633
50.0,0.4784290256057995,0.03295910546708467
51.0,0.48286496216197733,0.06254719138341243
52.0,0.4871115735635625,0.04387020186900323
53.0,0.4910602487904043,0.0038248846928400195
54.0,0.4948475138704272,0.08112024175383685
55.0,0.4985080180538494,0.010328703776264185
56.0,0.5018813503467913,0.04187725109622386
57.0,0.5049314780934173,0.018040132408056644
58.0,0.5079319211086563,0.03655772108886458
59.0,0.5109838634029201,0.09400776323162781
60.0,0.5139576303268245,0.061251826341977025
61.0,0.516848003166643,0.036298287114035564
62.0,0.5195943526459995,0.0724157839725695
63.0,0.5221422375625714,0.07855205131126786
64.0,0.5247103613432121,0.04464329692886132
65.0,0.5273824078386877,0.0088810864294183
66.0,0.5302113269552592,0.029143346274254956
67.0,0.5332729171882372,0.05546207444591528
68.0,0.5366655162712136,0.053468905652388946
69.0,0.5404508000653462,0.08735808239214624
70.0,0.5445774976101272,0.0031917234912891635
71.0,0.5490366525911934,0.014216418518918476
72.0,0.5536242581447693,0.00604536020921854
73.0,0.5582254573603557,0.08867778346899516
74.0,0.5630054496047305,0.07042856289039935
75.0,0.5679910503965977,0.0679344210500992
76.0,0.5730117598074221,0.08897751584563389
77.0,0.5780264873818242,0.028854025949173658
78.0,0.58309339269102,0.09194800665032679
79.0,0.5882066501914592,0.07666760989287215
80.0,0.593381467253169,0.11484900991471465
81.0,0.5986336161808328,0.030851381804971125
82.0,0.603868098463627,0.029157914237659868
83.0,0.6090473243189624,8.150190518846168e-05
84.0,0.61420529909217,0.07172729092164282
85.0,0.6193339280094515,0.016563124380895293
86.0,0.6244640242347512,0.036405230402016264
87.0,0.6296157916443591,0.0030621535314312933
88.0,0.634755160842708,0.0085210476220815
89.0,0.6398757254447413,0.036996254383028275
90.0,0.6448159301629646,0.0479413701556816
91.0,0.6494942340883163,0.07021061265628045
92.0,0.6539709464797815,0.10379113078463285
93.0,0.6582370712244053,0.037739711667579307
94.0,0.6624040158497,0.0028634405027015168
95.0,0.6665369750042576,0.0496249217059154
96.0,0.6704998382023979,0.05723779348363353
97.0,0.6742628857496497,0.10369044461753746
98.0,0.6778375397019263,0.020722294242346513
99.0,0.6811992188622686,0.024550143560736166
100.0,0.6842993313861536,0.04360212417574151
