time,flux [mJy],error
0.0,9.47210851740857e-28,0.023158154484867036
1.0,9.522725602751933e-28,0.027266369162544952
2.0,9.573342688095299e-28,0.06108185053411291
3.0,9.69992742395046e-28,0.06305083351228039
4.0,9.82651215980562e-28,0.018616539500078286
5.0,9.928705496233725e-28,0.03528381902563827
6.0,1.0030898832661831e-27,0.027496365438819066
7.0,9.958930082944585e-28,0.07037864059684204
8.0,9.886961333227338e-28,0.012356434549095172
9.0,9.933023870215496e-28,0.009983048878269535
10.0,9.979086407203652e-28,0.03207122743789502
11.0,9.957629821223315e-28,0.10411492358888857
12.0,9.93617323524298e-28,0.052863902455220324
13.0,9.91793138111545e-28,0.012154884237443563
14.0,9.899689526987919e-28,0.04838578647500344
15.0,9.91290086733905e-28,0.013942041941436832
16.0,9.926112207690182e-28,0.0028897054848267866
17.0,9.922955601923909e-28,0.033733666186333576
18.0,9.919798996157637e-28,0.0384391397958785
19.0,9.996259419579765e-28,0.008550092076820509
20.0,1.0072719843001891e-27,0.011541246602574317
21.0,1.0106040482980098e-27,0.07004453948706306
22.0,1.0139361122958305e-27,0.07827713091507368
23.0,1.0133399217757583e-27,0.11449682418812457
24.0,1.0127437312556866e-27,0.05987923483565234
25.0,1.0141123762134755e-27,0.038286645582500445
26.0,1.0154810211712644e-27,0.08029625618415956
27.0,1.0161618846515477e-27,0.03465877420051371
28.0,1.0168427481318315e-27,0.03007505731521576
29.0,1.024561859316452e-27,0.07818655457338959
30.0,1.0322809705010723e-27,0.017926272302674986
31.0,1.0295753624368234e-27,0.08673384463175182
32.0,1.0268697543725745e-27,0.021361189971655647
33.0,1.027348200624606e-27,0.0328646142550451
34.0,1.0278266468766373e-27,0.036041142483951606
35.0,1.0212100671366271e-27,0.02085205687510638
36.0,1.014593487396617e-27,0.08492532264465698
37.0,9.977487944838498e-28,0.030349192027888907
38.0,9.809041015710828e-28,0.009928714106991423
39.0,9.837626701823086e-28,0.06700507401248242
40.0,9.866212387935344e-28,0.007744332234340809
41.0,9.907213780049857e-28,0.05532371908540421
42.0,9.948215172164372e-28,0.06825533475403887
43.0,9.891086500518265e-28,0.06469155257709573
44.0,9.833957828872156e-28,0.005641861864225834
45.0,9.9605272589743e-28,0.020762025157320993
46.0,1.0087096689076445e-27,0.09315978587220539
47.0,9.98577169036861e-28,0.03499028898855013
48.0,9.884446691660778e-28,0.03927139696461377
49.0,9.875603619756266e-28,0.03872434397453421
50.0,9.866760547851751e-28,0.055150496277573915
51.0,9.84389017858596e-28,0.03407660485648683
52.0,9.82101980932017e-28,0.03383347149089958
53.0,9.902918288657572e-28,0.036313670026185456
54.0,9.984816767994975e-28,0.008526721776696672
55.0,1.0061752250823894e-27,0.07544289355700287
56.0,1.0138687733652812e-27,0.07388074322548975
57.0,1.0134751130360349e-27,0.002932402235974663
58.0,1.0130814527067886e-27,0.05503476975809607
59.0,1.0140487862357846e-27,0.037101809658155065
60.0,1.0150161197647806e-27,0.08293873383587905
61.0,1.0082818436741152e-27,0.006026226119833375
62.0,1.00154756758345e-27,0.00010046993320860017
63.0,9.882664868429554e-28,0.11106415095695328
64.0,9.74985406102461e-28,0.05167024168446016
65.0,9.718015333197048e-28,0.03583890384798311
66.0,9.686176605369485e-28,0.03837667396728228
67.0,9.68539518948736e-28,0.02114878377051475
