time,normalised_flux [arbitary unit],error
0.0,0.5604234445982342,0.021730439183821105
1.0,0.5583593158891157,0.021277393633801413
2.0,0.5553988494140475,0.01198489556415332
3.0,0.5515635697889641,0.08126077192158246
4.0,0.5470758160445862,0.01655455241603018
5.0,0.5421062074439154,0.11810722811744978
6.0,0.5370314373681276,0.012601228308358529
7.0,0.5320973625518679,0.011375830745036043
8.0,0.5268538817739835,0.01648542241304616
9.0,0.5211562422452994,0.04745877885292507
10.0,0.5159205147210634,0.00014428999801344947
11.0,0.5114449187745065,0.019793859202158547
12.0,0.507823832530483,0.019043641476896224
13.0,0.5052592719521233,0.03607705455191834
14.0,0.5027963953532899,0.048101754907214
15.0,0.4999851124499602,0.048150932126750354
16.0,0.4979390284112866,0.022167716245702563
17.0,0.4969105518716199,0.06490899570009975
18.0,0.4974700507069616,0.002531861492924831
19.0,0.5000868281278957,0.06601107994317648
20.0,0.504745765455376,0.0006890896703338886
21.0,0.5114923488105803,0.10793004209760693
22.0,0.5194628862616452,0.014255754348917982
23.0,0.528094903616681,0.05346799392327656
24.0,0.5363253003374331,0.02438973248548954
25.0,0.5434412014325204,0.05287170032544497
26.0,0.5500278319656983,0.025528787439480966
27.0,0.5562295643625976,0.029150016877617625
28.0,0.5615845711355671,0.0913091231823033
29.0,0.5661238448651863,0.0628874895282766
30.0,0.570707727818468,0.12192009085499927
31.0,0.5756699410682556,0.06454079415704876
32.0,0.5807723262700807,0.06276039989210351
33.0,0.5860371934623899,0.053543550447746495
34.0,0.5918265778421313,0.017793777973294646
35.0,0.5982293972137742,0.11351382650822564
36.0,0.6049831180233585,0.0813980599476567
37.0,0.6119979468864314,0.04635713097897135
38.0,0.6193464924077543,0.02097051761097747
39.0,0.6269912102268808,0.034984276648656755
40.0,0.6345315285688679,0.013824637650795913
41.0,0.6417932950839935,0.003004578773291305
42.0,0.649561310383294,0.013599165680349388
43.0,0.6581176962183661,0.0010833235750048599
44.0,0.6668795723768853,0.05408872373246618
45.0,0.6757353385246648,0.01449011124982397
46.0,0.6846413062368367,0.03979273105620326
47.0,0.6934394804018086,0.0277156320085338
48.0,0.7027842880116298,0.0029382298718594133
49.0,0.7129372945047596,0.010368038467348926
50.0,0.7224603989430497,0.08193594960234528
51.0,0.7308582461251774,0.047817361479491005
52.0,0.7376229686845633,0.005723892154077218
53.0,0.7422655604899604,0.020418718356894378
54.0,0.7456500117903413,0.01562776725845227
55.0,0.7481520492960838,0.0022185825062347253
56.0,0.749155386579789,0.07239101776176576
57.0,0.7487085996647465,0.07264433227758771
58.0,0.7484503168355737,0.05249026157418013
59.0,0.7490267054213446,0.053844121098360447
60.0,0.7497925184350084,0.049089539355683345
61.0,0.7507202495005091,0.05028736981192286
62.0,0.7514625929004017,0.10869881749194882
63.0,0.751697262972599,0.008531149790317657
64.0,0.7525441860299078,0.019867127794405026
65.0,0.7543984065693118,0.04053034021023154
66.0,0.7574954288951251,0.015588131934149664
67.0,0.7621772982832447,0.08692985438317696
68.0,0.7688540306534614,0.023181466099922214
69.0,0.7776758516816216,0.01962205925002126
70.0,0.7881327484016081,0.027867646086953524
71.0,0.7999086664457534,0.06563950587199109
72.0,0.81168524813034,0.0025026507437336666
73.0,0.822695899170861,0.016594101318537953
74.0,0.8337394618132105,0.03197669001232598
75.0,0.844946876924247,0.005620962740361963
76.0,0.8554616182841823,0.08094267926978692
77.0,0.8651491530029304,0.07987569030680532
78.0,0.8744124469482251,0.038656914627063305
79.0,0.8833186668875145,0.006534362711416207
80.0,0.8920298461072592,0.06617800936919156
81.0,0.9006879209504456,0.02361123375788232
82.0,0.9088428965518469,0.014929916018818665
83.0,0.9163539075363017,0.02198741554039997
84.0,0.9234625806548757,0.04514294574410335
85.0,0.9301935557814591,0.038427110542056664
86.0,0.9367780535474425,0.04615214424852687
87.0,0.9433830180699615,0.08421400920864487
88.0,0.9498814785806625,0.07209038965165429
89.0,0.9562850973477713,0.12565572627977947
90.0,0.9617683262880582,0.020431192218442695
91.0,0.9659250460980664,0.003278508436578029
92.0,0.9691211064500583,0.016604335573058498
93.0,0.9713895529046901,0.08733390812270839
94.0,0.9734373136819362,0.018670853168293557
95.0,0.9757368344984724,0.013641459254738631
96.0,0.9776694098814748,0.08008926473776617
97.0,0.97913225196172,0.03509480284125709
98.0,0.9801955054452693,0.023020586946238382
99.0,0.9807230757723494,0.1184178387720377
100.0,0.9804686684167955,0.02491215587038905
101.0,0.9793398528842984,0.01812508134904632
102.0,0.9785346063204617,0.08701152975334721
103.0,0.9786114339758823,0.058024234300168266
104.0,0.9794994199079179,0.0006217135903155719
105.0,0.9813908685271489,0.0038556267612496493
106.0,0.98417448283274,0.06314582358907916
107.0,0.9876940581081197,0.011776402474316352
108.0,0.9910984063418141,0.052998214197533214
109.0,0.9938980920681163,0.07251840435757897
110.0,0.9963666641147747,0.009844021462821949
111.0,0.9984919627474921,0.0187290957217428
112.0,0.999738364406884,0.03426124450734862
113.0,1.0,0.09006907169228406
114.0,0.9995603869440491,0.02465464928753164
115.0,0.9985007144090482,0.037417804679954474
116.0,0.9965752332487965,0.1092029481655305
117.0,0.9937560501427498,0.004152138268218628
118.0,0.9907238275694457,0.03366298107037779
119.0,0.9877748870392866,0.05107857592335441
120.0,0.985162496485526,0.02843385406942657
121.0,0.983135563440322,0.04212213528901709
122.0,0.9814440332937732,0.09870155711810644
123.0,0.9799863775988843,0.03494506355895987
124.0,0.9789182678402018,0.00156431392868928
125.0,0.978201176076661,0.08660489694617568
126.0,0.9770261344537287,0.05353987775104198
127.0,0.9750550387137049,0.05335124971525262
128.0,0.9717665794946853,0.010837818093932859
129.0,0.9668180957228161,0.08857134620416615
130.0,0.9610090953469256,0.011725342944462917
131.0,0.9546764042335044,0.12432567613576812
132.0,0.9481131985584942,0.012071351555712491
133.0,0.9416946473780388,0.08697388588062914
134.0,0.9359591045768244,0.021339434910060837
135.0,0.9311901446957944,0.03437792548810341
136.0,0.9284930320394222,0.0559631636732773
137.0,0.9283537856571555,0.11309475885587086
138.0,0.9303846830395952,0.0058395148203565965
139.0,0.9345002323618896,0.023384263593994502
140.0,0.9394615287169371,0.06503241643477324
141.0,0.9445008004693755,0.145017723707283
142.0,0.9499454305986158,0.07573203541645833
143.0,0.955640287041183,0.05735266888883178
144.0,0.9603152698531541,0.06225768459856033
145.0,0.9635521975264005,0.029399936808225842
146.0,0.9654418755354356,0.029063913123504294
147.0,0.9658852876407542,0.10626935345529481
148.0,0.9651025137566112,0.00253433469463866
149.0,0.9632832614747,0.020055686457884876
150.0,0.9616241268857431,0.03941048123901281
151.0,0.9607875259384501,0.030801692145823897
152.0,0.9600577215326965,0.06323698177669845
153.0,0.9593232292764562,0.01181590342381073
