time,flux [mJy],error
0.0,1.3825110468282756e-27,0.023158154484867036
1.0,1.3871827901848587e-27,0.027266369162544952
2.0,1.391854533541442e-27,0.06108185053411291
3.0,1.4035377704320013e-27,0.06305083351228039
4.0,1.4152210073225605e-27,0.018616539500078286
5.0,1.4246530209856638e-27,0.03528381902563827
6.0,1.434085034648767e-27,0.027496365438819066
7.0,1.4274426227814622e-27,0.07037864059684204
8.0,1.4208002109141574e-27,0.012356434549095172
9.0,1.4250515886792345e-27,0.009983048878269535
10.0,1.4293029664443117e-27,0.03207122743789502
11.0,1.4273226141121178e-27,0.10411492358888857
12.0,1.4253422617799237e-27,0.052863902455220324
13.0,1.4236586156305268e-27,0.012154884237443563
14.0,1.4219749694811299e-27,0.04838578647500344
15.0,1.423194320439374e-27,0.013942041941436832
16.0,1.4244136713976183e-27,0.0028897054848267866
17.0,1.4241223300072972e-27,0.033733666186333576
18.0,1.4238309886169761e-27,0.0384391397958785
19.0,1.4308879630109134e-27,0.008550092076820509
20.0,1.4379449374048506e-27,0.011541246602574317
21.0,1.4410202918508706e-27,0.07004453948706306
22.0,1.4440956462968906e-27,0.07827713091507368
23.0,1.4435453876080486e-27,0.11449682418812457
24.0,1.4429951289192069e-27,0.05987923483565234
25.0,1.4442583304539647e-27,0.038286645582500445
26.0,1.4455215319887226e-27,0.08029625618415956
27.0,1.4461499402463648e-27,0.03465877420051371
28.0,1.446778348504007e-27,0.03007505731521576
29.0,1.4539027623557433e-27,0.07818655457338959
30.0,1.4610271762074794e-27,0.017926272302674986
31.0,1.4585300141496625e-27,0.08673384463175182
32.0,1.4560328520918457e-27,0.021361189971655647
33.0,1.4564744377904782e-27,0.0328646142550451
34.0,1.456916023489111e-27,0.036041142483951606
35.0,1.450809199630327e-27,0.02085205687510638
36.0,1.4447023757715433e-27,0.08492532264465698
37.0,1.4291554351140406e-27,0.030349192027888907
38.0,1.4136084944565377e-27,0.009928714106991423
39.0,1.4162468326437804e-27,0.06700507401248242
40.0,1.4188851708310229e-27,0.007744332234340809
41.0,1.4226694262839449e-27,0.05532371908540421
42.0,1.4264536817368669e-27,0.06825533475403887
43.0,1.4211809464455585e-27,0.06469155257709573
44.0,1.41590821115425e-27,0.005641861864225834
45.0,1.4275900353884013e-27,0.020762025157320993
46.0,1.4392718596225526e-27,0.09315978587220539
47.0,1.429919989866362e-27,0.03499028898855013
48.0,1.4205681201101715e-27,0.03927139696461377
49.0,1.4197519418940326e-27,0.03872434397453421
50.0,1.4189357636778937e-27,0.055150496277573915
51.0,1.4168249251150788e-27,0.03407660485648683
52.0,1.4147140865522641e-27,0.03383347149089958
53.0,1.4222729705568117e-27,0.036313670026185456
