taus,psis
0.0,2.802745676332084e-20
0.1,4.0714599176562315e-20
0.2,5.3686778610230654e-20
0.30000000000000004,6.515801560994132e-20
0.4,7.394964940568669e-20
0.5,7.966645145338883e-20
0.6000000000000001,8.267057374263712e-20
0.7000000000000001,8.362033307911488e-20
0.8,8.313018424175904e-20
0.9,8.158734770679797e-20
1.0,7.937731147443271e-20
1.1,7.66215547719238e-20
1.2000000000000002,7.357748291606383e-20
1.3,7.022893097353121e-20
1.4000000000000001,6.676676459005339e-20
1.5,6.314451734134734e-20
1.6,5.948296851174612e-20
1.7000000000000002,5.580423370071417e-20
1.8,5.226057524166183e-20
1.9000000000000001,4.889637599808116e-20
2.0,4.574618697139451e-20
2.1,4.2775007234330434e-20
2.2,3.993733643620531e-20
2.3000000000000003,3.7223388433910807e-20
2.4000000000000004,3.4608539934163815e-20
2.5,3.211355383488816e-20
2.6,2.972215795222281e-20
2.7,2.7433187671774824e-20
2.8000000000000003,2.529391421475925e-20
2.9000000000000004,2.331289615743346e-20
3.0,2.1501098403609514e-20
3.1,1.984208390997413e-20
3.2,1.8311819294868777e-20
3.3000000000000003,1.689589493224716e-20
3.4000000000000004,1.5575528222969764e-20
3.5,1.4346155788060815e-20
3.6,1.3189484041391052e-20
3.7,1.2112288203553013e-20
3.8000000000000003,1.1110152031571435e-20
3.9000000000000004,1.019565990685183e-20
4.0,9.355463288716893e-21
4.1000000000000005,8.588137470711536e-21
4.2,7.882767367811663e-21
4.3,7.235247293197283e-21
4.4,6.640586481319854e-21
4.5,6.094675915226441e-21
4.6000000000000005,5.5908284510962034e-21
4.7,5.12418862670189e-21
4.800000000000001,4.694302401300179e-21
4.9,4.298969951179486e-21
5.0,3.940377673190121e-21
5.1000000000000005,3.61411915699535e-21
5.2,3.3152910915455767e-21
5.300000000000001,3.0391129460703925e-21
5.4,2.7827442375581586e-21
5.5,2.5462353729327115e-21
5.6000000000000005,2.3279034191619284e-21
5.7,2.1290001965411697e-21
5.800000000000001,1.947872832166826e-21
5.9,1.7841111052837913e-21
6.0,1.6353045332383347e-21
6.1000000000000005,1.4994868766641128e-21
6.2,1.3750443001710846e-21
6.300000000000001,1.2605651299721e-21
6.4,1.1549063443960783e-21
6.5,1.0576687757111025e-21
6.6000000000000005,9.683893320759625e-22
6.7,8.861594516478937e-22
6.800000000000001,8.113560095108033e-22
6.9,7.433644381578316e-22
7.0,6.813131492727423e-22
7.1000000000000005,6.245160223927895e-22
7.2,5.722116933362131e-22
7.300000000000001,5.24106801678997e-22
7.4,4.799560073201261e-22
7.5,4.396373123917904e-22
7.6000000000000005,4.027511752286677e-22
7.7,3.690119491051981e-22
7.800000000000001,3.3808773785323418e-22
7.9,3.098061161584509e-22
8.0,2.8401877492569735e-22
8.1,2.6047145632740436e-22
8.200000000000001,2.38937057609286e-22
8.3,2.191528484746971e-22
8.4,2.0097055979351048e-22
8.5,1.8434324901977942e-22
8.6,1.6907694318685078e-22
8.700000000000001,1.550339394301932e-22
8.8,1.4212297966970772e-22
8.9,1.3024250847138168e-22
9.0,1.1940683741556546e-22
9.1,1.0953355014263178e-22
9.200000000000001,1.0054513013125089e-22
9.3,9.232197961266623e-23
9.4,8.475644791248176e-23
9.5,7.776683966481508e-23
9.600000000000001,7.134376515669232e-23
9.700000000000001,6.543904335258923e-23
9.8,6.002951088205668e-23
9.9,5.507812818559994e-23
10.0,5.054976140984815e-23
10.100000000000001,4.6382471812440095e-23
10.200000000000001,4.255974269852907e-23
10.3,3.9047949839059886e-23
10.4,3.5834905004668645e-23
10.5,3.289625197496688e-23
10.600000000000001,3.014188174503448e-23
10.700000000000001,2.7512831571388854e-23
10.8,2.4866344013114745e-23
10.9,2.203415802212257e-23
11.0,1.8868593684591603e-23
11.100000000000001,1.5332028363820732e-23
11.200000000000001,1.1603247441751923e-23
11.3,8.033192747032189e-24
11.4,5.011469670296262e-24
11.5,2.7769380734125253e-24
11.600000000000001,1.3499125037091502e-24
11.700000000000001,5.647359342576266e-25
11.8,1.946392523834789e-25
11.9,4.6425610922586847e-26
12.0,0.0
12.100000000000001,0.0
12.200000000000001,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.600000000000001,0.0
12.700000000000001,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.100000000000001,0.0
13.200000000000001,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.700000000000001,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.100000000000001,0.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.600000000000001,0.0
14.700000000000001,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.100000000000001,0.0
15.200000000000001,0.0
15.3,0.0
15.4,0.0
15.5,0.0
15.600000000000001,0.0
15.700000000000001,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.1,0.0
16.2,0.0
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,0.0
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,0.0
17.3,0.0
17.400000000000002,0.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,0.0
17.900000000000002,0.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.400000000000002,0.0
18.5,0.0
18.6,0.0
18.7,0.0
18.8,0.0
18.900000000000002,0.0
19.0,0.0
19.1,0.0
19.200000000000003,0.0
19.3,0.0
19.400000000000002,0.0
19.5,0.0
19.6,0.0
19.700000000000003,0.0
19.8,0.0
19.900000000000002,0.0
20.0,0.0
20.1,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,0.0
20.6,0.0
20.700000000000003,0.0
20.8,0.0
20.900000000000002,0.0
21.0,0.0
21.1,0.0
21.200000000000003,0.0
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.700000000000003,0.0
21.8,0.0
21.900000000000002,0.0
22.0,0.0
22.1,0.0
22.200000000000003,0.0
22.3,0.0
22.400000000000002,0.0
22.5,0.0
22.6,0.0
22.700000000000003,0.0
22.8,0.0
22.900000000000002,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.400000000000002,0.0
23.5,0.0
23.6,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.1,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,0.0
24.700000000000003,0.0
24.8,0.0
24.900000000000002,0.0
